ProductID,Category,LaunchDate,Cost,Price,Margin,UnitsSold,StockLevel,BundleID,Rating,ReturnRate,SupplierID,WarrantyMonths,IsFeatured,Color,Size,Weight,Material,EcoFriendly,Season
PROD0482,Home,2022-08-20,249.7,739.44,489.74000000000007,337,909,BND005,2.8,0.17,SUP0178,0,True,Red,S,4.54,Wood,True,Spring
PROD0915,Toys,2022-10-24,119.27,737.22,617.95,97,38,BND026,2.3,0.2,SUP0161,21,True,Green,XL,4.99,Metal,False,Winter
PROD0733,Clothing,2023-11-05,137.47,33.57,-103.9,202,918,BND071,3.4,0.21,SUP0156,10,False,White,M,2.45,Metal,False,Winter
PROD0825,Electronics,2023-11-06,299.29,530.42,231.12999999999994,225,616,BND064,2.7,0.22,SUP0117,2,False,Red,L,3.37,Fabric,True,Spring
PROD0430,Books,2022-11-06,64.01,679.69,615.6800000000001,324,791,BND034,3.3,0.13,SUP0143,14,True,White,M,3.18,Fabric,True,Spring
PROD0260,Electronics,2023-08-15,167.36,599.41,432.04999999999995,193,435,BND084,1.3,0.11,SUP0036,3,False,Red,S,3.97,Plastic,True,Spring
PROD0001,Home,2022-09-24,165.12,23.39,-141.73000000000002,340,397,BND071,1.9,0.17,SUP0192,32,False,Black,M,0.67,Plastic,True,Winter
PROD0507,Books,2022-02-20,46.96,945.4,898.4399999999999,202,860,BND056,4.6,0.05,SUP0084,27,False,Red,M,4.54,Metal,True,Winter
PROD0340,Toys,2022-05-14,200.67,262.84,62.16999999999999,206,326,BND003,1.2,0.27,SUP0118,3,True,Red,XL,0.93,Fabric,False,Winter
PROD0462,Books,2023-06-12,157.29,616.21,458.9200000000001,66,242,BND095,2.6,0.19,SUP0171,29,False,Green,L,2.85,Wood,True,Summer
PROD0834,Toys,2023-03-20,242.49,304.44,61.94999999999999,453,182,BND079,3.4,0.29,SUP0165,22,False,Blue,L,2.99,Fabric,True,Winter
PROD0726,Clothing,2022-12-28,220.24,569.27,349.03,33,713,BND082,2.7,0.13,SUP0098,32,True,Red,S,4.87,Plastic,False,Spring
PROD0028,Toys,2022-09-01,239.07,483.57,244.5,441,854,BND010,1.8,0.17,SUP0193,12,True,Green,XL,3.31,Fabric,True,Summer
PROD0059,Toys,2023-06-07,237.62,956.93,719.31,118,467,BND092,2.5,0.03,SUP0038,2,False,Red,L,4.6,Wood,True,Summer
PROD0360,Toys,2023-10-25,72.31,897.81,825.5,99,52,BND053,1.2,0.06,SUP0032,13,True,Red,S,1.78,Plastic,False,Summer
PROD0232,,2022-07-07,297.26,873.39,576.13,380,475,BND035,2.3,0.02,SUP0140,32,True,Black,XL,4.82,Metal,False,Fall
PROD0675,Electronics,2022-01-01,194.4,464.48,270.08000000000004,363,159,BND042,2.5,0.21,SUP0100,10,False,Blue,M,1.17,Wood,False,Fall
PROD0430,Clothing,2022-03-04,135.21,542.53,407.31999999999994,354,933,BND031,3.9,0.21,SUP0045,20,True,White,L,2.9,Metal,False,Spring
PROD0431,Clothing,2023-05-03,175.95,258.54,82.59000000000003,313,894,BND058,4.2,0.24,SUP0059,11,False,White,XL,1.32,Plastic,True,Winter
PROD0999,Toys,2023-08-18,17.93,299.27,281.34,363,728,BND082,3.5,0.23,SUP0019,19,True,Black,M,1.12,Metal,False,Winter
PROD0814,Home,2023-03-07,187.39,147.42,-39.97,248,171,BND094,2.8,0.28,SUP0178,6,False,White,XL,2.97,Metal,False,Winter
PROD0414,Books,2022-10-23,104.44,320.17,215.73000000000002,2,374,BND026,1.4,0.07,SUP0017,31,True,White,S,4.87,Plastic,True,Fall
PROD0563,Toys,2023-05-03,47.83,619.6,571.77,374,804,BND088,2.2,0.03,SUP0052,18,True,White,M,1.48,Wood,True,Winter
PROD0730,Toys,2022-12-15,156.25,356.56,200.31,431,740,BND091,1.7,0.27,SUP0162,35,True,Green,S,2.55,Wood,True,Spring
PROD0449,Clothing,2022-01-01,272.31,30.73,-241.58,214,308,BND070,4.5,0.07,SUP0083,35,False,Black,XL,3.93,Plastic,False,Fall
PROD0816,Books,2022-12-13,203.04,679.65,476.61,475,240,BND078,4.9,0.23,SUP0195,32,False,Blue,L,2.24,Fabric,True,Fall
PROD0615,Books,2022-03-06,113.41,827.16,713.75,479,843,BND004,2.7,0.28,SUP0019,0,False,White,XL,1.85,Wood,False,Spring
PROD0090,Clothing,2023-11-22,191.78,286.32,94.53999999999999,3,193,BND026,1.7,0.11,SUP0111,34,False,Black,L,0.44,Metal,False,Winter
PROD0661,Electronics,2023-02-25,202.49,820.91,618.42,100,323,BND025,1.4,0.15,SUP0195,29,False,Blue,L,3.17,Metal,True,Spring
PROD0672,Clothing,2023-08-28,63.18,919.97,856.7900000000001,97,648,BND098,3.0,0.07,SUP0002,16,False,Green,S,4.81,Wood,True,Spring
PROD0694,Home,2022-03-12,184.2,927.63,743.4300000000001,325,928,BND094,1.5,0.18,SUP0070,27,True,Red,L,2.24,Metal,True,Fall
PROD0729,Clothing,2022-11-21,35.97,830.24,794.27,485,736,BND032,1.1,0.04,SUP0020,13,True,Green,M,4.77,Plastic,False,Fall
PROD0076,Home,2022-12-08,195.25,358.12,162.87,36,462,BND083,4.7,0.0,SUP0052,0,False,White,XL,0.9,Metal,True,Winter
PROD0611,Home,2023-06-24,282.27,495.72,213.45000000000005,382,455,BND005,2.8,0.27,SUP0160,17,True,White,S,2.18,Wood,False,Winter
PROD0658,Toys,2023-05-17,142.98,593.68,450.69999999999993,494,746,BND001,3.8,0.08,SUP0193,17,False,White,L,2.62,Metal,True,Summer
PROD0231,Home,2023-02-15,269.16,528.76,259.59999999999997,470,555,BND024,4.4,0.05,SUP0119,25,True,White,M,3.39,Plastic,True,Winter
PROD0043,Electronics,2022-07-26,171.53,632.98,461.45000000000005,446,896,BND002,2.2,0.23,SUP0025,13,True,White,L,4.84,Fabric,False,Spring
PROD0133,Books,2022-08-15,234.01,930.91,696.9,166,561,BND026,2.8,0.17,SUP0175,34,True,White,S,0.36,Fabric,True,Fall
PROD0153,Electronics,2023-04-17,62.66,103.66,41.0,183,126,BND079,1.3,0.1,SUP0002,12,True,Red,S,1.59,Fabric,True,Spring
PROD0650,Electronics,2022-12-15,279.74,555.65,275.90999999999997,136,736,BND061,4.6,0.16,SUP0065,35,False,Blue,S,2.49,Fabric,True,Fall
PROD0900,Toys,2023-08-02,71.63,668.62,596.99,145,174,BND054,1.5,0.04,SUP0032,20,False,Blue,M,2.28,Wood,True,Spring
PROD0317,Clothing,2022-06-02,201.52,385.7,184.17999999999998,78,118,BND065,1.2,0.26,SUP0152,14,False,Black,XL,4.42,Plastic,True,Winter
PROD0350,Books,2023-11-09,196.26,133.35,-62.91,104,708,BND066,3.2,0.08,SUP0116,16,True,Red,XL,1.79,Metal,False,Spring
PROD0490,Home,2022-01-05,208.69,349.36,140.67000000000002,409,276,BND081,3.8,0.19,SUP0009,3,True,White,M,3.58,Fabric,False,Winter
PROD0903,Books,2022-04-10,214.23,725.38,511.15,40,645,BND096,1.7,0.21,SUP0075,30,True,Red,S,4.76,Plastic,False,Summer
PROD0298,Toys,2022-12-29,124.71,626.05,501.34,424,93,BND022,2.7,0.04,SUP0145,28,True,Green,S,2.99,Metal,False,Winter
PROD0968,Books,2022-09-14,190.05,643.94,453.89000000000004,394,726,BND096,3.8,0.0,SUP0195,1,True,Black,L,1.05,Wood,False,Spring
PROD0964,Electronics,2022-03-11,135.59,300.05,164.46,193,960,BND009,3.1,0.17,SUP0008,15,True,White,S,2.41,Wood,True,Spring
PROD0518,Books,2023-02-17,35.41,607.46,572.0500000000001,46,191,BND078,4.0,0.12,SUP0141,17,False,Red,S,4.15,Wood,True,Winter
PROD0549,Clothing,2023-07-20,51.81,817.09,765.28,202,42,BND072,2.3,0.3,SUP0027,35,True,Black,XL,4.66,Wood,True,Spring
PROD0670,Toys,2022-08-02,80.33,603.12,522.79,343,525,BND075,2.2,0.18,SUP0088,16,False,Blue,M,1.28,Fabric,False,Winter
PROD0074,Toys,2022-07-03,222.03,355.77,133.73999999999998,377,650,BND031,4.3,0.27,SUP0148,34,False,Red,L,1.85,Wood,True,Fall
PROD0638,Toys,2023-05-03,78.69,843.35,764.6600000000001,202,591,BND016,3.0,0.14,SUP0102,5,True,Red,S,0.71,Plastic,False,Winter
PROD0766,Electronics,2023-10-13,266.16,674.61,408.45,111,568,BND047,1.7,0.19,SUP0148,14,False,Black,L,3.72,Plastic,True,Summer
PROD0463,Clothing,2022-10-21,276.9,160.41,-116.48999999999998,3,530,BND083,1.3,0.16,SUP0161,35,True,Red,XL,3.39,Plastic,True,Spring
PROD0362,Electronics,2022-07-22,176.65,450.23,273.58000000000004,286,88,BND025,4.6,0.08,SUP0040,2,False,Red,L,4.85,Plastic,True,Winter
PROD0504,Home,2023-11-02,279.66,526.07,246.41000000000003,100,629,BND042,4.2,0.08,SUP0076,24,True,Green,XL,2.05,Fabric,True,Fall
PROD0869,Clothing,2023-10-12,33.61,354.6,320.99,184,869,BND019,1.1,0.25,SUP0036,0,False,Green,S,1.64,Fabric,False,Winter
PROD0115,Clothing,2023-02-07,45.49,40.95,-4.539999999999999,168,536,BND037,4.5,0.2,SUP0034,3,True,White,M,1.22,Plastic,True,Spring
PROD0065,Clothing,2022-09-04,183.56,286.75,103.19,16,155,BND085,4.5,0.2,SUP0170,13,True,White,S,3.17,Plastic,False,Winter
PROD0779,Toys,2023-04-03,27.25,118.82,91.57,423,999,BND035,4.2,0.18,SUP0009,28,False,Black,XL,4.38,Plastic,True,Spring
PROD0184,Clothing,2023-02-27,239.87,520.57,280.70000000000005,216,767,BND006,3.9,0.11,SUP0117,31,True,Blue,L,4.48,Metal,True,Spring
PROD0202,Home,2022-09-04,65.07,279.48,214.41000000000003,35,416,BND044,3.4,0.15,SUP0169,23,True,Blue,S,4.74,Metal,True,Summer
PROD0758,Books,2023-03-07,264.53,257.24,-7.289999999999964,210,803,BND001,2.6,0.1,SUP0197,11,True,Black,M,3.99,Plastic,True,Summer
PROD0438,Clothing,2022-02-01,67.45,884.33,816.88,99,879,BND032,3.0,0.08,SUP0054,13,True,Green,S,0.92,Fabric,True,Winter
PROD0040,Clothing,2022-08-18,145.8,856.68,710.8799999999999,310,512,BND019,4.7,0.18,SUP0011,16,False,Black,L,3.46,Wood,False,Summer
PROD0268,Toys,2022-09-18,13.56,957.87,944.3100000000001,105,174,BND100,3.8,0.04,SUP0144,15,False,Black,L,0.92,Wood,True,Spring
PROD0499,Electronics,2023-12-09,236.1,546.17,310.06999999999994,448,869,BND025,4.4,0.12,SUP0146,25,True,Blue,L,0.36,Metal,False,Fall
PROD0794,Home,2022-04-20,59.37,438.45,379.08,144,585,BND002,1.9,0.28,SUP0098,10,False,Green,XL,4.6,Fabric,False,Summer
PROD0885,Electronics,2022-03-13,250.14,73.97,-176.17,290,872,BND045,4.0,0.29,SUP0188,33,True,White,M,2.17,Wood,True,Summer
PROD0187,Home,2023-08-13,112.98,797.81,684.8299999999999,240,694,BND049,3.1,0.17,SUP0052,4,True,Blue,S,0.76,Plastic,False,Summer
PROD0105,Books,2022-04-03,24.52,814.94,790.4200000000001,453,144,BND015,1.4,0.25,SUP0108,0,False,Black,XL,1.79,Wood,False,Winter
PROD0893,Toys,2022-02-12,233.41,477.51,244.1,77,375,BND067,1.4,0.05,SUP0183,28,False,Red,M,1.39,Plastic,False,Summer
PROD0944,Clothing,2023-09-22,60.19,135.59,75.4,426,429,BND066,1.4,0.26,SUP0119,7,False,Green,S,3.36,Metal,False,Fall
PROD0251,Books,2022-12-17,63.86,880.14,816.28,219,381,BND097,1.7,0.13,SUP0033,29,False,Green,XL,3.89,Fabric,True,Winter
PROD0758,Clothing,2022-04-26,189.42,802.74,613.32,345,663,BND045,2.7,0.19,SUP0031,33,True,Black,XL,2.46,Fabric,False,Summer
PROD0957,Electronics,2023-12-01,25.46,54.76,29.299999999999997,64,48,BND082,4.1,0.02,SUP0081,35,True,Red,S,0.21,Plastic,True,Winter
PROD0770,Toys,2023-12-20,256.54,86.15,-170.39000000000001,380,317,BND012,4.5,0.11,SUP0132,32,False,Green,S,4.7,Metal,False,Fall
PROD0576,Electronics,2023-12-22,148.45,753.35,604.9000000000001,353,120,BND032,4.6,0.09,SUP0123,17,True,Blue,M,0.67,Plastic,True,Fall
PROD0729,Home,2022-02-28,288.43,239.58,-48.849999999999994,120,8,BND100,1.3,0.09,SUP0094,4,False,Black,L,1.34,Fabric,False,Winter
PROD0879,Toys,2023-07-15,236.8,463.89,227.08999999999997,278,704,BND089,3.8,0.04,SUP0098,33,True,Red,XL,1.09,Plastic,True,Summer
PROD0027,Toys,2022-08-21,248.87,691.6,442.73,15,454,BND041,2.2,0.2,SUP0151,13,False,White,S,2.39,Fabric,True,Winter
PROD0672,Toys,2023-02-12,271.92,127.97,-143.95000000000002,319,787,BND056,3.0,0.17,SUP0033,27,False,Green,XL,0.99,Plastic,False,Winter
PROD0912,Toys,2023-01-29,146.15,631.65,485.5,434,516,BND066,3.5,0.17,SUP0022,12,True,Black,L,0.26,Fabric,False,Spring
PROD0959,Electronics,2022-08-13,266.52,876.92,610.4,20,859,BND075,2.9,0.07,SUP0140,2,False,White,XL,0.52,Fabric,True,Summer
PROD0398,Books,2022-03-20,137.38,493.35,355.97,313,811,BND080,2.1,0.06,SUP0089,15,True,Red,XL,3.78,Metal,True,Winter
PROD0421,,2022-09-21,154.24,27.03,-127.21000000000001,7,297,BND089,1.4,0.13,SUP0165,12,True,Green,XL,4.17,Fabric,False,Fall
PROD0670,Home,2023-03-01,157.72,836.01,678.29,124,457,BND090,2.5,0.08,SUP0176,13,False,Blue,XL,3.96,Fabric,True,Fall
PROD0355,Clothing,2022-01-01,284.39,83.25,-201.14,47,531,BND100,4.7,0.01,SUP0137,16,False,Red,S,3.29,Metal,True,Spring
PROD0016,Toys,2022-09-25,238.22,743.89,505.66999999999996,415,32,BND017,1.4,0.23,SUP0183,14,False,Green,L,1.12,Wood,True,Winter
PROD0320,Electronics,2023-12-10,120.57,938.61,818.04,355,828,BND073,2.2,0.07,SUP0197,9,True,Black,S,1.8,Fabric,False,Winter
PROD0390,Electronics,2023-02-25,134.6,596.22,461.62,214,260,BND026,3.4,0.3,SUP0025,10,True,White,M,4.47,Plastic,True,Summer
PROD0167,Electronics,2023-11-24,117.28,486.08,368.79999999999995,219,488,BND007,3.0,0.19,SUP0141,0,False,Black,L,2.88,Fabric,False,Spring
PROD0057,Toys,2022-01-07,173.37,457.09,283.71999999999997,296,391,BND056,2.3,0.25,SUP0077,18,True,White,M,2.47,Metal,False,Summer
PROD0171,Books,2022-05-07,265.67,604.21,338.54,124,33,BND059,4.7,0.16,SUP0092,30,True,Blue,S,4.28,Wood,True,Fall
PROD0064,Toys,2023-07-27,258.66,242.37,-16.29000000000002,123,799,BND076,3.7,0.28,SUP0009,33,True,White,S,1.32,Fabric,False,Spring
PROD0278,Home,2022-01-30,183.7,905.67,721.97,113,197,BND042,1.5,0.05,SUP0159,34,False,White,S,1.59,Plastic,False,Fall
PROD0472,Electronics,2023-08-13,178.16,788.66,610.5,334,783,BND047,1.8,0.09,SUP0069,19,True,Black,L,4.13,Metal,False,Winter
PROD0350,Home,2023-09-27,211.5,428.3,216.8,276,873,BND070,1.9,0.05,SUP0009,15,False,Green,XL,2.83,Metal,True,Fall
PROD0855,Books,2022-12-20,133.01,720.21,587.2,465,917,BND010,4.6,0.25,SUP0184,17,False,Green,L,2.43,Wood,True,Winter
PROD0402,Electronics,2023-06-04,90.44,961.75,871.31,98,711,BND006,4.5,0.06,SUP0196,18,False,Blue,L,0.16,Plastic,False,Summer
PROD0812,Books,2023-10-24,138.69,233.76,95.07,247,351,BND014,3.7,0.18,SUP0121,20,True,White,M,3.7,Plastic,True,Summer
PROD0536,Electronics,2023-07-26,53.69,584.36,530.6700000000001,35,994,BND050,4.5,0.19,SUP0094,33,False,Green,M,1.95,Metal,False,Spring
PROD0455,Books,2022-09-06,131.97,253.01,121.03999999999999,39,782,BND053,4.6,0.26,SUP0006,35,True,Green,XL,0.79,Wood,False,Winter
PROD0310,Electronics,2022-11-02,180.47,871.94,691.47,308,176,BND055,3.8,0.05,SUP0169,33,False,White,XL,2.96,Wood,False,Winter
PROD0691,Toys,2022-11-22,53.95,173.47,119.52,474,490,BND022,3.1,0.22,SUP0154,17,True,White,M,0.38,Wood,True,Fall
PROD0029,Electronics,2023-01-25,48.03,213.37,165.34,349,615,BND027,3.1,0.05,SUP0098,19,True,Blue,M,4.21,Plastic,True,Winter
PROD0306,Electronics,2023-07-30,102.13,685.6,583.47,168,85,BND069,1.9,0.3,SUP0137,33,True,Green,M,3.28,Metal,False,Winter
PROD0318,Toys,2022-08-13,174.58,128.1,-46.48000000000002,401,678,BND069,1.6,0.26,SUP0089,9,False,Green,L,4.47,Fabric,True,Summer
PROD0221,Books,2023-04-14,150.0,427.37,277.37,291,924,BND018,3.4,0.05,SUP0129,13,False,White,S,3.52,Metal,False,Winter
PROD0245,Toys,2023-06-13,271.92,535.45,263.53000000000003,14,918,BND050,3.2,0.22,SUP0135,29,True,Green,XL,3.84,Wood,False,Fall
PROD0491,Home,2023-05-05,173.95,719.32,545.3700000000001,259,341,BND083,2.6,0.28,SUP0185,21,True,Green,XL,4.73,Metal,True,Winter
PROD0314,Home,2023-01-09,46.67,270.29,223.62,477,954,BND070,1.7,0.03,SUP0119,17,False,White,L,1.79,Wood,False,Summer
PROD0749,Books,2022-01-30,130.65,129.92,-0.7300000000000182,111,642,BND016,3.4,0.2,SUP0174,2,True,Red,L,0.54,Fabric,False,Spring
PROD0314,Electronics,2022-06-06,258.52,704.64,446.12,335,392,BND095,4.7,0.27,SUP0135,1,False,Red,L,1.19,Fabric,False,Winter
PROD0417,Clothing,2022-12-06,291.15,105.92,-185.22999999999996,86,766,BND003,3.0,0.19,SUP0153,28,False,Red,L,4.98,Fabric,False,Fall
PROD0027,Toys,2022-09-01,226.01,852.23,626.22,65,116,BND003,2.9,0.17,SUP0070,17,False,White,M,3.68,Metal,False,Fall
PROD0972,Home,2023-12-02,35.07,459.88,424.81,42,411,BND082,1.8,0.01,SUP0018,27,False,Red,XL,0.38,Wood,False,Fall
PROD0447,Home,2023-04-05,229.71,351.87,122.16,394,23,BND008,2.9,0.15,SUP0121,33,True,Green,M,3.14,Fabric,False,Summer
PROD0106,Home,2023-12-19,155.52,952.06,796.54,333,31,BND020,2.0,0.27,SUP0083,32,False,Black,S,1.07,Wood,False,Summer
PROD0305,,2022-06-25,178.12,354.0,175.88,231,173,BND016,4.6,0.27,SUP0111,5,False,Black,L,4.1,Fabric,False,Winter
PROD0788,Clothing,2022-02-20,247.21,265.54,18.330000000000013,246,983,BND036,3.3,0.12,SUP0196,19,False,Black,XL,3.26,Plastic,True,Spring
PROD0029,Clothing,2023-11-30,202.13,751.14,549.01,171,120,BND056,2.6,0.14,SUP0132,32,True,White,M,1.46,Wood,False,Winter
PROD0163,Clothing,2022-04-29,128.66,922.07,793.4100000000001,50,121,BND016,4.9,0.11,SUP0053,25,True,Green,L,4.75,Plastic,False,Spring
PROD0717,Books,2022-09-02,15.66,434.55,418.89,85,198,BND021,4.9,0.26,SUP0099,31,True,White,XL,0.54,Wood,False,Fall
PROD0448,Toys,2022-04-02,115.25,869.21,753.96,315,276,BND004,4.7,0.1,SUP0010,24,False,Green,M,0.3,Plastic,False,Fall
PROD0765,Toys,2022-01-30,54.18,699.97,645.7900000000001,52,166,BND064,4.0,0.12,SUP0139,31,False,Black,S,4.56,Wood,False,Spring
PROD0465,Electronics,2023-02-02,163.06,589.47,426.41,240,896,BND044,1.7,0.11,SUP0187,31,False,Blue,XL,3.19,Plastic,True,Fall
PROD0653,Electronics,2022-07-09,33.96,398.17,364.21000000000004,255,869,BND037,4.9,0.19,SUP0171,1,False,Red,L,3.64,Wood,True,Summer
PROD0031,Books,2023-12-23,193.0,724.94,531.94,304,24,BND086,1.9,0.01,SUP0180,0,True,Black,M,2.89,Plastic,False,Fall
PROD0608,Electronics,2023-08-01,106.2,375.47,269.27000000000004,164,281,BND052,1.2,0.11,SUP0082,21,True,Black,L,1.81,Fabric,False,Fall
PROD0060,Home,2023-07-30,105.88,329.42,223.54000000000002,191,287,BND011,4.6,0.29,SUP0073,1,False,Blue,L,1.25,Plastic,False,Spring
PROD0860,Books,2023-09-23,229.87,106.46,-123.41000000000001,142,570,BND066,3.2,0.07,SUP0176,34,True,White,M,2.27,Fabric,False,Summer
PROD0693,Books,2022-07-07,245.83,853.82,607.99,95,589,BND035,2.0,0.05,SUP0150,9,False,Green,S,4.88,Plastic,True,Fall
PROD0565,Books,2022-11-21,201.96,643.84,441.88,296,476,BND020,4.4,0.2,SUP0177,35,True,Green,XL,1.8,Fabric,False,Fall
PROD0849,Home,2022-11-23,152.81,965.1,812.29,229,306,BND066,1.4,0.11,SUP0077,30,False,White,S,0.77,Metal,False,Spring
PROD0540,Toys,2022-09-29,275.54,315.16,39.620000000000005,169,327,BND024,4.0,0.1,SUP0071,33,False,Green,M,1.49,Wood,True,Winter
PROD0910,,2023-07-30,191.36,934.59,743.23,499,463,BND030,2.0,0.18,SUP0170,1,False,Green,S,0.3,Plastic,True,Spring
PROD0668,Electronics,2022-09-14,158.21,230.82,72.60999999999999,340,88,BND046,2.1,0.11,SUP0135,26,False,Red,M,0.49,Plastic,False,Fall
PROD0456,Home,2023-12-22,7.46,459.45,451.99,391,382,BND056,3.9,0.24,SUP0121,25,True,White,XL,1.51,Metal,False,Winter
PROD0081,Electronics,2023-10-26,184.16,463.02,278.86,494,622,BND020,3.4,0.23,SUP0117,5,True,Green,L,0.18,Plastic,False,Spring
PROD0581,Books,2023-05-21,129.21,58.66,-70.55000000000001,360,345,BND089,1.7,0.08,SUP0034,34,True,White,L,4.97,Plastic,False,Winter
PROD0859,Toys,2022-06-25,68.06,154.49,86.43,374,6,BND073,4.9,0.22,SUP0020,27,True,Green,S,2.17,Metal,True,Winter
PROD0430,Books,2022-09-04,146.98,308.91,161.93000000000004,16,24,BND094,2.4,0.13,SUP0050,21,False,Green,S,4.97,Fabric,False,Winter
PROD0999,Books,2022-01-13,264.81,33.81,-231.0,371,784,BND003,3.1,0.08,SUP0026,29,True,Green,L,3.88,Metal,False,Fall
PROD0067,Toys,2023-08-07,118.64,673.05,554.41,153,833,BND041,1.3,0.18,SUP0182,4,False,Black,M,3.11,Wood,False,Spring
PROD0278,Books,2022-01-10,18.81,163.71,144.9,370,902,BND087,4.5,0.11,SUP0126,6,False,Green,L,3.29,Fabric,True,Winter
PROD0296,Home,2022-10-21,276.47,214.86,-61.610000000000014,203,302,BND044,3.4,0.27,SUP0189,19,False,White,S,4.52,Plastic,True,Summer
PROD0416,Books,2022-09-28,243.22,37.91,-205.31,129,220,BND099,4.6,0.28,SUP0147,5,False,Red,L,4.97,Fabric,True,Spring
PROD0037,Books,2023-07-30,218.57,765.7,547.1300000000001,234,578,BND100,1.3,0.04,SUP0165,25,False,Blue,XL,2.63,Metal,False,Winter
PROD0426,Clothing,2023-06-05,215.1,197.46,-17.639999999999986,258,227,BND098,3.0,0.0,SUP0068,33,True,White,M,1.44,Wood,False,Summer
PROD0699,Home,2022-11-03,11.82,306.82,295.0,355,973,BND019,4.6,0.29,SUP0005,8,False,White,M,0.9,Metal,True,Winter
PROD0808,Toys,2022-07-11,84.92,897.28,812.36,427,360,BND033,3.3,0.13,SUP0063,25,True,Blue,M,4.61,Wood,True,Spring
PROD0530,Electronics,2022-06-04,253.71,870.54,616.8299999999999,123,823,BND031,1.6,0.04,SUP0053,11,True,Green,M,1.63,Plastic,True,Spring
PROD0151,Clothing,2022-11-12,290.85,575.62,284.77,227,316,BND049,1.2,0.09,SUP0127,23,False,White,M,4.96,Wood,False,Summer
PROD0021,Clothing,2023-11-04,261.88,240.37,-21.50999999999999,292,831,BND011,3.4,0.06,SUP0198,23,False,Green,S,2.26,Fabric,True,Winter
PROD0413,,2023-06-21,100.99,921.73,820.74,62,184,BND018,3.0,0.08,SUP0157,33,False,White,M,2.38,Wood,True,Fall
PROD0942,Electronics,2023-03-20,170.85,492.3,321.45000000000005,496,8,BND001,2.2,0.25,SUP0087,4,False,White,L,1.65,Fabric,False,Winter
PROD0436,Electronics,2022-07-15,129.14,652.27,523.13,38,559,BND009,2.2,0.11,SUP0135,1,True,Red,M,3.86,Wood,True,Fall
PROD0228,Toys,2022-06-01,263.12,466.11,202.99,231,712,BND022,5.0,0.09,SUP0187,35,True,Blue,M,0.14,Metal,False,Summer
PROD0794,Books,2022-07-17,166.19,858.84,692.6500000000001,66,33,BND095,4.8,0.09,SUP0115,2,True,Green,L,1.09,Fabric,True,Summer
PROD0377,Clothing,2022-12-17,34.94,72.54,37.60000000000001,3,190,BND019,3.1,0.13,SUP0028,35,False,Black,L,3.8,Wood,False,Spring
PROD0187,,2022-05-16,194.07,620.05,425.97999999999996,142,415,BND094,1.4,0.11,SUP0096,17,False,Blue,XL,4.07,Plastic,False,Spring
PROD0222,Home,2023-12-18,149.31,248.49,99.18,499,906,BND048,3.7,0.08,SUP0152,10,False,Black,M,4.77,Plastic,True,Spring
PROD0183,Electronics,2022-12-23,293.57,952.75,659.1800000000001,326,637,BND077,4.1,0.2,SUP0063,30,False,White,M,3.78,Wood,False,Winter
PROD0157,Electronics,2022-03-26,81.54,91.45,9.909999999999997,301,362,BND087,2.6,0.03,SUP0139,1,True,Green,S,2.92,Plastic,False,Summer
PROD0006,Clothing,2023-10-08,61.12,258.78,197.65999999999997,262,876,BND033,2.5,0.23,SUP0056,31,False,Black,M,3.67,Plastic,False,Summer
PROD0400,Home,2022-05-21,132.77,204.28,71.50999999999999,395,211,BND045,1.1,0.14,SUP0090,16,True,Blue,XL,5.0,Plastic,True,Spring
PROD0336,Home,2023-09-03,89.17,446.99,357.82,413,397,BND075,4.5,0.03,SUP0182,24,True,Red,XL,4.06,Plastic,True,Spring
PROD0870,Electronics,2023-09-25,120.36,216.2,95.83999999999999,342,469,BND069,2.2,0.21,SUP0083,34,True,Black,L,1.45,Wood,True,Fall
PROD0136,Books,2022-01-16,228.48,979.53,751.05,166,732,BND097,4.4,0.16,SUP0045,12,True,Black,S,3.19,Plastic,False,Spring
PROD0891,Toys,2023-10-15,155.45,952.44,796.99,472,42,BND001,4.8,0.03,SUP0044,2,False,Black,XL,3.06,Fabric,False,Summer
PROD0483,Books,2022-06-06,25.82,616.51,590.6899999999999,129,501,BND011,2.7,0.08,SUP0111,12,False,Black,M,4.93,Fabric,False,Fall
PROD0164,Books,2023-04-14,165.62,819.11,653.49,342,784,BND070,1.8,0.13,SUP0013,18,True,Blue,M,4.97,Metal,False,Summer
PROD0718,Toys,2023-02-15,77.65,768.69,691.0400000000001,398,797,BND032,3.0,0.19,SUP0095,4,True,Black,S,0.81,Fabric,True,Summer
PROD0389,Home,2022-07-24,275.13,358.53,83.39999999999998,144,903,BND099,3.3,0.02,SUP0144,4,True,Green,M,1.32,Wood,True,Winter
PROD0901,Electronics,2022-10-08,15.66,990.9,975.24,69,444,BND047,1.4,0.17,SUP0164,20,False,Green,XL,0.95,Metal,True,Spring
PROD0715,Electronics,2023-12-08,248.54,654.59,406.05000000000007,244,806,BND075,3.7,0.17,SUP0116,8,False,Black,S,0.27,Plastic,False,Fall
PROD0029,Electronics,2022-08-30,93.98,660.81,566.8299999999999,256,255,BND002,4.6,0.11,SUP0078,1,False,White,S,4.72,Plastic,True,Fall
PROD0096,Clothing,2023-11-12,58.52,291.92,233.4,157,702,BND063,4.2,0.17,SUP0013,27,False,Green,XL,4.92,Plastic,True,Summer
PROD0497,Home,2023-01-24,213.02,793.95,580.9300000000001,446,730,BND092,4.6,0.05,SUP0149,28,True,White,XL,3.06,Wood,True,Fall
