CustomerID,LastPurchaseDate,ChurnFlag,LoyaltyTier,Region,TotalOrders,AvgOrderValue,DiscountRate,CustomerAge,SignupDate,EmailOptIn,MobileAppUser,ReferralSource,SupportTickets,AvgResponseTime,SatisfactionScore,IsPremiumMember,LastLogin,CartAbandonRate,ReviewCount
CUST01032,2022-11-07,1,Gold,,8,205.14,0.17,19,2023-04-16,False,True,Social Media,6,32.9,4.9,True,2022-03-21,0.29,93
CUST02852,2022-09-29,0,Gold,Central,27,399.45,0.25,31,2023-03-09,True,False,Email,2,3.4,2.5,True,2022-08-03,0.38,90
CUST02525,2022-12-31,0,Gold,North,26,339.4,0.25,35,2023-02-15,True,False,Search,7,19.4,3.9,False,2023-06-25,0.42,21
CUST00874,2023-11-15,0,Gold,Central,40,323.13,0.0,67,2023-05-06,False,False,Search,4,6.4,2.9,False,2022-06-19,0.08,93
CUST00460,2022-06-20,1,Platinum,East,29,429.56,0.08,67,2023-03-17,True,True,Email,9,43.9,2.0,False,2022-04-01,0.13,5
CUST02301,2022-05-13,0,Silver,Central,9,33.97,0.05,32,2022-11-16,True,False,Friend,1,18.2,4.8,False,2022-06-24,0.01,66
CUST01550,2022-11-25,1,Gold,East,18,390.16,0.14,54,2023-03-09,False,True,Friend,1,42.2,3.2,True,2022-07-30,0.32,41
CUST00752,2022-04-10,1,Platinum,Central,7,443.62,0.27,19,2023-04-10,True,True,Social Media,5,15.9,2.4,False,2022-02-15,0.29,60
CUST01462,2023-08-15,0,Silver,Central,42,27.76,0.0,60,2022-06-28,False,True,Search,2,32.5,3.9,False,2022-08-30,0.42,62
CUST01778,2023-07-04,0,Bronze,South,21,288.3,0.15,37,2023-02-25,True,True,Friend,5,1.4,3.5,False,2022-10-14,0.23,47
CUST00854,2022-09-04,1,Bronze,South,16,187.32,0.27,27,2022-07-07,True,True,Social Media,2,33.8,3.8,False,2023-02-21,0.3,42
CUST02284,2022-05-28,1,Gold,North,3,44.37,0.28,22,2022-02-17,True,False,Friend,3,33.8,4.3,False,2023-08-09,0.41,4
CUST01330,2023-09-18,0,Bronze,South,32,220.52,0.2,49,2022-08-17,False,True,Friend,9,7.5,1.6,False,2023-07-18,0.02,30
CUST00478,2023-02-24,0,Gold,East,10,329.13,0.25,19,2023-12-12,True,True,Search,5,22.0,1.2,False,2023-10-04,0.05,15
CUST02727,2023-10-05,1,Gold,South,32,461.13,0.1,61,2023-11-01,False,True,Friend,6,33.1,2.9,False,2023-06-24,0.15,62
CUST02264,2022-08-04,1,Silver,North,8,317.85,0.09,66,2022-03-23,False,False,Social Media,0,25.9,1.1,True,2024-01-01,0.12,49
CUST02903,2023-03-16,1,Bronze,West,32,431.24,0.01,22,2023-07-04,False,False,Email,8,44.5,1.8,False,2022-04-21,0.09,63
CUST00135,2022-08-19,1,Gold,East,4,78.35,0.15,38,2023-05-03,False,False,Search,6,10.9,1.7,True,2023-07-25,0.01,96
CUST02953,2022-05-10,0,Bronze,West,29,121.05,0.14,35,2022-11-02,True,True,Email,8,46.4,4.1,False,2023-01-21,0.49,99
CUST01153,2023-09-16,1,Silver,East,12,485.74,0.11,65,2023-12-19,True,True,Social Media,0,24.2,4.1,False,2023-07-05,0.34,4
CUST00410,2023-11-26,0,Bronze,North,37,445.95,0.03,57,2023-08-12,False,False,Friend,5,48.0,1.5,True,2023-02-23,0.34,74
CUST01446,2022-03-11,1,Silver,South,36,132.91,0.07,21,2022-12-12,True,True,Search,2,21.0,2.2,False,2023-06-02,0.36,63
CUST01318,2023-12-05,1,Silver,West,19,318.07,0.06,49,2023-10-18,True,False,Friend,3,41.8,3.8,True,2023-11-21,0.48,76
CUST01270,2023-01-14,0,Silver,West,37,194.06,0.28,53,2022-01-21,False,True,Friend,2,40.3,1.8,True,2023-05-22,0.24,28
CUST01580,2022-01-19,0,Gold,South,47,244.93,0.29,21,2023-02-25,True,True,Email,4,26.3,2.4,False,2023-04-26,0.33,2
CUST00086,2023-11-01,0,Platinum,North,31,433.22,0.0,34,2023-08-08,False,True,Social Media,1,36.8,2.5,False,2022-11-15,0.44,89
CUST02604,2022-01-17,0,Gold,South,44,373.14,0.05,69,2022-10-28,True,False,Email,1,35.9,1.3,True,2022-12-02,0.23,89
CUST01866,2023-02-27,1,Bronze,Central,26,134.45,0.27,59,2023-12-22,False,False,Friend,6,7.2,1.8,True,2022-11-04,0.28,39
CUST01470,2022-11-16,0,Gold,Central,45,171.68,0.01,50,2023-01-03,False,True,Friend,3,35.5,1.9,False,2023-09-23,0.11,62
CUST00378,2022-11-03,0,Gold,Central,6,159.06,0.28,39,2022-01-20,False,True,Social Media,3,35.2,3.9,False,2023-09-16,0.28,23
CUST01681,2022-01-27,0,Platinum,West,29,394.72,0.11,35,2022-09-16,False,False,Friend,7,21.2,2.2,True,2022-02-12,0.32,52
CUST01075,2023-11-07,1,Bronze,West,17,255.24,0.16,44,2023-11-01,True,False,Email,6,8.2,4.0,True,2022-12-26,0.06,5
CUST00242,2023-11-13,1,Silver,North,20,476.35,0.23,32,2022-12-23,True,True,Social Media,1,22.2,3.1,False,2023-12-15,0.27,49
CUST00920,2023-09-21,0,Silver,East,42,412.01,0.07,42,2022-02-07,True,False,Social Media,4,36.1,1.3,False,2023-03-30,0.1,19
CUST01587,2023-03-29,1,Bronze,South,46,121.37,0.03,27,2022-04-10,True,False,Search,2,42.3,1.9,False,2022-07-02,0.38,69
CUST02314,2023-03-03,1,Gold,East,47,397.25,0.24,33,2023-12-20,True,False,Email,1,18.3,1.2,False,2022-10-16,0.45,24
CUST02760,2023-01-12,0,Platinum,West,10,262.92,0.3,21,2023-08-20,False,False,Friend,4,16.9,4.9,False,2022-07-08,0.5,28
CUST01272,2023-06-15,1,Platinum,South,6,141.78,0.2,48,2022-06-15,True,False,Search,2,10.2,4.3,True,2023-12-02,0.02,60
CUST00070,2023-07-30,0,Bronze,West,48,194.4,0.25,49,2023-03-10,True,False,Email,2,18.2,2.1,True,2022-04-14,0.28,66
CUST02105,2022-06-30,0,Bronze,North,32,486.62,0.28,41,2023-10-25,True,True,Search,7,12.2,2.4,True,2022-09-18,0.29,42
CUST01406,2022-12-24,0,Gold,,2,252.3,0.07,35,2023-02-27,True,True,Email,2,16.8,3.8,False,2023-04-21,0.44,64
CUST02087,2023-04-21,1,Platinum,West,10,365.41,0.11,49,2022-12-30,True,False,Social Media,6,26.4,2.8,True,2023-10-08,0.28,91
CUST02008,2022-04-08,0,Bronze,Central,37,249.0,0.07,45,2023-10-26,True,False,Search,7,27.7,3.4,False,2023-12-16,0.06,91
CUST00801,2022-07-31,1,Gold,Central,27,198.35,0.02,28,2023-12-12,True,False,Friend,4,35.9,1.1,False,2023-06-17,0.34,25
CUST01042,2023-05-29,1,Gold,West,41,402.28,0.22,25,2022-07-10,False,False,Email,4,47.2,4.7,True,2022-01-15,0.19,44
CUST02780,2022-03-12,1,Bronze,East,19,427.2,0.04,18,2023-09-03,False,True,Email,2,5.2,2.0,True,2022-04-13,0.0,4
CUST00825,2022-04-30,1,Platinum,North,41,54.51,0.03,19,2023-08-07,False,True,Search,6,12.1,3.6,False,2022-03-03,0.45,69
CUST00756,2023-05-18,0,Silver,North,16,153.91,0.11,38,2023-02-04,True,True,Social Media,5,20.3,4.8,True,2023-02-10,0.24,13
CUST02400,2023-06-15,0,Gold,West,20,263.78,0.02,66,2023-02-18,False,False,Email,6,46.5,3.6,False,2023-11-07,0.38,64
CUST01996,2022-02-05,1,Silver,North,36,171.92,0.05,69,2023-04-20,False,False,Email,9,14.2,4.0,False,2023-02-09,0.4,27
CUST01840,2022-05-26,0,Gold,South,5,396.12,0.02,36,2022-01-13,True,True,Social Media,3,42.2,4.9,False,2023-05-26,0.27,93
CUST01322,2023-09-25,1,Platinum,North,18,75.07,0.26,59,2023-12-27,False,True,Social Media,2,20.1,3.7,True,2023-01-02,0.28,59
CUST02331,2022-11-19,1,Silver,Central,8,402.94,0.23,47,2023-12-03,False,False,Friend,6,46.1,3.0,True,2023-11-12,0.1,75
CUST01610,2022-09-18,0,Bronze,West,13,316.59,0.26,57,2022-10-03,True,False,Search,2,2.7,3.1,False,2023-01-26,0.31,24
CUST00110,2023-01-12,1,Gold,South,41,158.9,0.26,42,2023-06-23,True,True,Social Media,2,12.4,1.2,True,2023-03-11,0.01,28
CUST01017,2022-04-13,0,Bronze,North,10,185.34,0.28,26,2022-09-04,False,True,Search,3,2.8,1.3,False,2022-11-03,0.03,1
CUST01962,2023-01-03,1,Bronze,Central,36,107.79,0.06,59,2022-04-13,True,False,Social Media,9,36.3,3.2,False,2023-03-29,0.39,99
CUST02592,2022-05-19,1,Platinum,East,19,141.24,0.27,69,2023-01-09,False,True,Friend,0,31.6,3.1,False,2022-10-17,0.14,50
CUST01770,2022-06-02,1,Bronze,North,31,364.29,0.16,45,2022-06-24,False,False,Friend,1,11.9,3.0,True,2023-03-09,0.19,99
CUST00025,2023-04-11,1,Gold,Central,36,200.42,0.05,54,2023-01-13,False,False,Email,2,3.6,1.6,True,2022-03-08,0.41,37
CUST00843,2023-06-08,0,Bronze,Central,29,349.99,0.2,49,2023-07-19,False,True,Social Media,5,38.2,4.7,False,2022-06-16,0.29,43
CUST02839,2023-08-26,1,Bronze,Central,45,266.77,0.1,58,2023-03-01,True,True,Social Media,3,36.7,4.6,False,2022-10-30,0.35,37
CUST00738,2022-09-02,1,Gold,Central,23,89.74,0.01,28,2023-07-22,True,True,Social Media,8,44.2,2.2,False,2023-04-28,0.19,21
CUST02105,2023-12-28,0,Bronze,East,32,259.55,0.02,67,2023-12-14,False,True,Friend,6,8.9,2.6,False,2022-01-22,0.49,49
CUST00180,2022-05-09,1,Platinum,West,49,383.11,0.13,38,2023-03-07,True,True,Friend,4,28.0,2.5,True,2022-12-13,0.21,28
CUST00232,2023-07-14,1,Gold,Central,11,162.88,0.25,41,2022-05-14,True,False,Social Media,9,44.2,1.9,True,2022-02-13,0.42,66
CUST01918,2023-10-24,1,Platinum,West,2,331.08,0.09,18,2022-09-11,False,False,Social Media,8,10.7,2.3,False,2022-12-20,0.16,15
CUST00343,2022-12-16,1,Bronze,East,32,115.54,0.23,33,2022-03-18,True,False,Search,6,29.5,5.0,True,2023-09-22,0.39,94
CUST00477,2023-06-25,1,Silver,East,5,85.14,0.02,69,2023-12-21,False,True,Search,5,29.5,3.3,True,2022-08-22,0.05,84
CUST01823,2022-01-06,1,Platinum,South,31,192.91,0.12,41,2022-06-11,False,False,Friend,3,3.0,4.6,True,2022-01-13,0.5,96
CUST02624,2023-01-03,0,Platinum,South,13,206.82,0.04,27,2023-03-25,True,True,Search,4,37.8,3.9,True,2022-06-29,0.41,22
CUST00455,2023-06-12,1,Bronze,Central,22,385.28,0.26,49,2022-07-03,True,True,Email,5,38.1,4.5,True,2023-01-07,0.12,71
CUST01256,2023-03-10,0,Silver,West,35,240.84,0.29,45,2023-06-30,True,True,Search,0,10.0,2.5,True,2023-09-08,0.15,63
CUST00289,2022-10-27,1,Gold,East,19,58.99,0.1,67,2022-05-05,False,True,Email,1,3.0,3.6,False,2023-06-30,0.17,62
CUST01237,2022-03-31,0,Silver,North,29,324.32,0.3,50,2023-01-04,True,False,Email,1,34.8,2.5,True,2022-06-29,0.2,91
CUST02306,2023-05-09,0,Gold,South,23,245.24,0.23,55,2022-05-01,False,True,Friend,6,7.3,4.3,False,2023-10-30,0.17,3
CUST00530,2022-12-12,0,Bronze,South,19,179.19,0.0,39,2022-10-05,False,True,Email,2,33.4,4.1,True,2022-05-18,0.08,95
CUST02735,2023-09-02,0,Silver,North,16,405.07,0.15,18,2022-11-04,False,False,Search,3,8.1,4.1,True,2022-06-08,0.45,58
CUST02977,2023-02-12,1,Bronze,West,31,94.1,0.25,52,2023-05-10,True,False,Social Media,8,41.4,1.8,True,2022-04-28,0.16,13
CUST02277,2022-11-28,1,Platinum,West,16,458.34,0.16,62,2022-04-05,True,False,Search,4,29.7,4.4,True,2023-05-31,0.18,96
CUST00596,2023-05-25,1,Silver,West,26,180.35,0.16,29,2022-08-16,False,False,Search,2,28.1,5.0,True,2023-02-08,0.18,23
CUST00435,2023-12-07,0,Gold,Central,3,241.25,0.13,63,2023-09-21,False,True,Search,6,26.1,4.3,False,2022-10-30,0.35,70
CUST00882,2023-06-28,0,Platinum,Central,23,466.03,0.12,42,2022-12-14,True,False,Friend,4,2.9,2.9,True,2023-05-03,0.07,65
CUST01782,2023-05-31,0,Gold,North,9,385.4,0.01,45,2022-01-10,True,False,Search,6,40.4,2.2,False,2023-08-09,0.12,58
CUST00402,2023-05-27,0,Platinum,East,24,55.67,0.19,34,2023-07-25,True,False,Search,8,22.3,1.5,True,2023-07-11,0.14,18
CUST02670,2022-07-01,0,Gold,North,33,297.58,0.23,33,2022-03-27,False,True,Friend,9,18.4,2.6,True,2022-12-12,0.33,96
CUST02136,2023-03-20,0,Gold,East,14,168.97,0.24,49,2023-04-12,True,True,Search,0,30.7,2.1,True,2022-11-14,0.25,14
CUST02632,2023-06-24,0,Bronze,North,28,264.07,0.19,62,2022-12-30,True,True,Friend,5,24.5,2.7,False,2022-05-06,0.03,94
CUST01566,2023-05-22,1,Platinum,Central,24,376.63,0.1,21,2023-09-07,True,False,Social Media,8,14.5,1.2,False,2023-10-23,0.48,69
CUST00309,2023-08-09,0,Bronze,West,43,258.16,0.01,64,2022-11-08,False,False,Search,0,8.0,2.2,False,2022-07-12,0.05,2
CUST02954,2023-08-18,1,Bronze,South,7,54.09,0.27,58,2023-03-21,True,True,Social Media,5,5.8,4.8,True,2022-09-12,0.26,2
CUST00343,2023-02-13,1,Bronze,North,38,274.39,0.13,66,2022-01-07,False,True,Email,2,12.1,1.5,False,2023-05-19,0.1,47
CUST00436,2023-04-19,0,Bronze,North,44,31.58,0.18,28,2023-05-19,True,False,Email,9,41.9,1.3,True,2022-04-19,0.29,84
CUST00177,2023-12-05,0,Gold,South,25,187.24,0.06,37,2023-04-22,True,True,Social Media,7,6.2,3.8,False,2022-11-16,0.28,84
CUST00139,2022-07-09,0,Bronze,North,2,249.45,0.04,43,2023-04-05,True,False,Friend,9,39.3,4.3,False,2022-04-02,0.3,12
CUST00194,2023-10-13,0,Bronze,West,45,329.44,0.03,24,2023-10-16,True,False,Social Media,6,41.8,1.4,False,2023-08-13,0.48,97
CUST01185,2022-12-23,1,Bronze,South,1,262.98,0.24,48,2022-09-15,True,False,Email,3,39.8,4.8,True,2022-06-18,0.28,33
CUST00943,2023-03-21,0,Gold,South,23,92.93,0.19,24,2023-08-08,True,False,Search,3,41.6,1.1,True,2023-07-03,0.15,17
CUST00525,2023-03-13,1,Platinum,West,47,467.46,0.19,21,2023-06-14,False,False,Search,7,11.1,4.5,True,2023-11-25,0.02,47
CUST01625,2022-12-14,0,Gold,West,40,332.14,0.28,25,2023-03-10,True,True,Social Media,5,47.8,4.3,True,2022-10-12,0.22,13
CUST02963,2022-11-28,1,Gold,South,18,172.14,0.05,68,2023-04-02,False,False,Email,6,26.5,3.7,False,2023-06-19,0.41,65
CUST02258,2023-02-26,1,Gold,West,47,483.65,0.05,31,2023-07-12,True,False,Search,4,39.1,3.5,True,2023-09-21,0.11,59
CUST00741,2022-09-01,1,Platinum,West,8,443.64,0.06,39,2022-10-01,True,False,Social Media,3,23.8,4.1,True,2023-04-07,0.44,13
CUST00862,2023-04-05,1,Bronze,West,34,88.88,0.13,40,2022-02-08,False,True,Email,0,10.0,1.3,True,2022-09-22,0.2,10
CUST00954,2022-08-26,1,Bronze,South,43,334.61,0.26,42,2022-03-22,True,False,Friend,6,40.8,2.5,True,2022-11-17,0.25,53
CUST01303,2022-09-02,0,Platinum,North,8,288.83,0.26,53,2022-10-25,False,False,Friend,3,24.1,1.4,False,2023-05-06,0.26,54
CUST01275,2022-05-14,0,Platinum,East,29,112.55,0.18,66,2023-10-06,False,False,Friend,4,46.7,1.6,True,2023-02-09,0.34,65
CUST01744,2023-11-10,0,Silver,South,13,132.07,0.2,43,2023-11-25,False,False,Email,4,39.1,4.3,False,2023-09-12,0.18,67
CUST02881,2022-10-16,1,Bronze,East,1,290.61,0.27,41,2022-10-30,False,False,Social Media,1,36.3,3.8,False,2022-12-01,0.32,65
CUST02188,2023-05-04,0,Gold,West,29,174.22,0.19,35,2023-05-13,True,False,Social Media,1,34.8,2.5,True,2022-06-07,0.01,74
CUST00792,2022-04-27,1,Gold,West,37,420.72,0.07,38,2023-05-10,False,False,Email,8,29.6,2.6,True,2022-04-11,0.06,14
CUST00546,2022-11-05,1,Bronze,North,1,66.91,0.21,64,2022-12-12,True,True,Search,5,43.2,3.7,False,2022-04-28,0.46,13
CUST01845,2022-01-17,0,Platinum,,44,458.73,0.23,22,2022-10-17,False,False,Email,7,30.2,3.6,True,2023-01-08,0.2,98
CUST01017,2022-10-28,1,Silver,East,5,423.47,0.19,32,2023-12-22,False,False,Search,5,47.8,2.9,True,2022-06-06,0.03,45
CUST01928,2022-11-01,0,Gold,South,48,374.54,0.08,48,2023-11-14,True,False,Email,2,25.6,4.0,False,2022-02-22,0.06,2
CUST01554,2022-05-01,1,Silver,South,2,146.03,0.12,43,2023-01-10,False,False,Friend,2,4.8,1.8,True,2023-10-16,0.12,62
CUST00057,2023-07-01,0,Gold,North,47,363.18,0.14,21,2023-09-06,True,True,Search,4,36.6,2.2,False,2022-09-07,0.02,66
CUST02160,2022-12-23,1,Gold,East,22,230.61,0.04,21,2023-04-02,False,False,Email,2,3.1,1.3,False,2023-10-14,0.32,45
CUST00005,2022-07-05,0,Bronze,,30,324.2,0.14,61,2023-04-01,True,True,Social Media,1,19.1,3.3,True,2023-05-24,0.25,51
CUST01438,2022-08-19,0,Gold,Central,11,170.03,0.05,67,2022-05-03,True,False,Email,3,22.1,4.0,False,2023-11-01,0.44,47
CUST01363,2022-11-23,1,Silver,North,29,421.21,0.15,36,2022-02-07,False,True,Social Media,3,42.7,3.1,True,2023-02-12,0.35,16
CUST01821,2023-02-10,1,Silver,North,42,39.48,0.02,43,2022-01-16,False,False,Search,8,27.4,2.5,False,2022-02-11,0.1,44
CUST01283,2023-08-14,1,Bronze,Central,3,351.9,0.28,67,2023-08-03,True,True,Search,6,45.4,1.8,False,2023-01-10,0.09,85
CUST02138,2022-12-06,0,Gold,South,45,417.74,0.07,50,2023-02-01,False,False,Friend,7,12.3,3.2,True,2022-09-06,0.37,33
CUST02664,2023-04-08,0,Silver,,13,330.29,0.14,21,2022-04-12,True,True,Email,0,14.2,1.5,False,2022-11-28,0.21,29
CUST02939,2023-11-03,1,Platinum,South,3,112.16,0.01,64,2022-12-26,False,True,Social Media,6,18.2,3.2,True,2022-11-06,0.27,77
CUST02746,2023-01-07,0,Bronze,Central,10,156.79,0.06,55,2023-05-16,True,True,Social Media,9,35.3,1.7,True,2023-05-26,0.47,67
CUST01274,2022-10-21,0,Platinum,West,4,267.15,0.21,41,2022-11-01,False,False,Friend,8,33.0,1.4,False,2022-01-10,0.02,91
CUST02946,2022-10-24,1,Silver,West,14,178.14,0.03,48,2023-04-20,False,True,Search,8,10.7,4.9,True,2023-03-16,0.39,36
CUST01132,2022-05-09,0,Platinum,East,23,22.36,0.19,51,2022-11-20,False,True,Email,4,20.0,1.2,True,2022-10-09,0.1,35
CUST00668,2023-08-28,0,Bronze,East,17,39.53,0.0,51,2023-01-08,True,False,Social Media,0,17.5,4.5,False,2023-05-07,0.4,34
CUST02642,2023-04-05,0,Platinum,South,1,388.53,0.14,19,2022-09-06,True,True,Social Media,5,36.7,4.8,False,2023-07-27,0.27,67
CUST02637,2023-05-17,1,Silver,Central,15,60.18,0.22,60,2023-10-11,True,False,Email,2,18.3,3.8,False,2023-11-04,0.17,60
CUST02533,2023-08-17,0,Platinum,North,2,465.45,0.28,25,2023-08-20,False,True,Social Media,6,36.5,4.9,False,2023-02-17,0.26,57
CUST01282,2023-05-06,1,Platinum,West,18,232.51,0.15,66,2022-06-16,True,True,Friend,7,26.8,4.0,False,2023-04-21,0.17,54
CUST02687,2022-02-03,0,Platinum,Central,39,383.93,0.25,38,2023-10-03,True,False,Search,5,45.3,1.7,True,2022-03-06,0.02,47
CUST00997,2023-06-02,0,Gold,East,22,80.24,0.24,29,2022-08-07,False,False,Search,1,47.0,3.2,False,2022-12-14,0.29,46
CUST01927,2023-03-23,0,Silver,West,28,464.72,0.09,53,2022-06-19,False,False,Friend,9,30.6,3.9,True,2022-07-12,0.31,54
CUST00282,2023-01-05,0,Platinum,West,30,36.23,0.26,18,2023-10-18,True,False,Email,9,44.2,3.4,True,2023-06-18,0.17,75
CUST01228,2023-08-03,0,Silver,Central,13,40.23,0.19,59,2022-09-17,True,False,Social Media,8,34.9,2.7,True,2023-06-23,0.02,14
CUST02064,2022-12-06,1,Platinum,East,3,46.2,0.03,56,2023-09-22,True,True,Friend,6,32.9,2.3,False,2022-01-07,0.14,1
CUST00936,2022-03-12,0,Bronze,Central,3,69.64,0.28,33,2022-06-30,True,True,Search,8,22.9,4.6,False,2022-12-16,0.46,48
CUST00254,2023-10-14,0,Bronze,North,45,253.68,0.05,66,2023-10-11,False,False,Friend,1,27.3,4.4,False,2023-06-24,0.05,32
CUST01212,2022-12-18,0,Bronze,West,26,398.37,0.14,23,2022-02-07,True,False,Friend,5,19.3,4.4,False,2022-02-17,0.08,78
CUST00329,2023-11-17,0,Platinum,Central,4,156.77,0.14,50,2023-07-06,True,True,Social Media,8,9.2,2.5,False,2023-02-11,0.44,47
CUST02592,2022-06-21,1,Silver,Central,16,377.97,0.19,60,2023-12-07,True,False,Search,7,44.5,2.7,False,2023-01-25,0.14,50
CUST02831,2023-12-31,0,Bronze,North,28,391.55,0.2,30,2022-01-05,True,True,Search,9,11.0,4.9,False,2023-11-03,0.12,85
CUST01421,2023-03-04,0,Gold,Central,8,455.97,0.07,62,2022-04-06,False,True,Search,4,26.5,4.5,False,2022-02-11,0.14,82
CUST01541,2023-01-09,0,Bronze,West,40,91.69,0.11,26,2023-10-11,False,False,Social Media,9,35.6,3.7,False,2023-06-10,0.44,25
CUST02893,2023-01-30,0,Bronze,South,16,85.06,0.04,52,2023-10-05,False,False,Search,1,39.7,2.2,True,2023-08-28,0.08,67
CUST01193,2022-08-05,1,Gold,South,31,78.61,0.04,45,2023-02-09,True,False,Email,6,17.7,2.5,True,2022-03-07,0.35,50
CUST01717,2023-07-26,1,Bronze,East,23,192.47,0.25,51,2023-06-10,True,True,Email,7,31.9,3.8,False,2023-07-07,0.43,53
CUST02414,2023-01-08,0,Platinum,North,2,254.92,0.23,49,2022-01-20,True,True,Social Media,7,21.8,1.2,True,2022-11-08,0.49,95
CUST01202,2022-06-05,0,Platinum,East,9,241.57,0.13,18,2023-12-16,True,True,Search,1,39.6,4.7,False,2022-06-06,0.49,84
CUST00655,2022-04-12,0,Bronze,South,27,143.38,0.03,56,2022-05-07,True,False,Email,3,31.9,2.3,True,2022-01-05,0.45,72
CUST01386,2022-07-16,0,Silver,North,45,318.55,0.13,42,2023-05-12,False,False,Email,7,3.2,2.3,False,2023-01-18,0.17,44
CUST00760,2022-06-07,0,Silver,Central,22,182.37,0.09,69,2023-05-06,False,True,Search,3,29.7,1.0,False,2023-10-07,0.36,96
CUST02687,2023-04-06,1,Bronze,Central,44,195.72,0.23,27,2022-12-18,False,False,Social Media,9,34.0,3.6,False,2023-03-30,0.07,20
CUST01799,2023-08-12,1,Gold,West,34,70.65,0.03,19,2023-11-04,True,True,Friend,6,43.7,3.1,False,2023-11-29,0.34,31
CUST01064,2023-12-27,0,Platinum,South,9,304.27,0.14,21,2022-09-24,True,False,Social Media,3,3.4,2.9,True,2023-12-21,0.28,74
CUST02972,2022-08-04,0,Platinum,Central,33,334.53,0.18,42,2023-04-25,True,True,Friend,8,29.1,2.7,False,2022-07-24,0.49,69
CUST00416,2022-03-11,0,Platinum,North,38,383.82,0.3,33,2023-02-01,True,True,Social Media,8,24.5,2.2,True,2022-07-01,0.11,73
CUST00255,2022-04-14,1,Bronze,Central,34,453.92,0.03,57,2022-05-10,False,False,Friend,3,31.1,2.7,False,2022-10-22,0.11,1
CUST01167,2022-04-12,0,Platinum,East,35,387.68,0.03,61,2022-10-17,False,False,Social Media,2,37.0,1.0,True,2023-11-14,0.44,43
CUST01877,2023-09-03,0,Bronze,East,47,133.16,0.3,22,2023-05-11,True,True,Search,3,7.3,2.2,False,2023-05-13,0.3,97
CUST02758,2022-01-31,1,Bronze,East,26,133.11,0.12,40,2022-12-27,True,True,Friend,8,26.5,4.7,True,2023-02-26,0.33,7
CUST02625,2023-10-28,1,Silver,East,7,459.24,0.22,37,2023-05-29,False,False,Social Media,6,25.5,4.3,False,2023-05-22,0.17,54
CUST00900,2023-02-01,0,Gold,East,45,399.26,0.24,20,2023-08-07,False,True,Search,3,25.2,3.5,True,2022-01-17,0.06,89
CUST02059,2023-02-02,0,Gold,West,48,395.48,0.09,18,2022-02-10,True,True,Search,8,20.4,4.3,True,2023-07-31,0.27,37
CUST00026,2023-08-06,0,Gold,East,45,365.46,0.06,63,2022-05-22,False,True,Search,8,40.9,3.2,False,2023-02-10,0.28,30
CUST00421,2023-08-01,0,Platinum,West,27,148.26,0.08,68,2023-06-11,True,True,Social Media,0,4.0,1.4,False,2023-03-01,0.41,93
CUST01245,2022-03-13,1,Silver,West,12,426.76,0.23,42,2022-05-16,True,False,Social Media,8,19.1,2.8,True,2023-08-15,0.44,42
CUST01877,2022-12-31,1,Silver,Central,17,88.58,0.25,33,2022-04-21,True,True,Friend,7,28.8,4.7,True,2023-03-26,0.24,18
CUST02544,2022-03-14,0,Bronze,,21,188.01,0.21,58,2023-07-29,False,False,Friend,2,43.7,1.3,True,2023-08-25,0.12,15
CUST01261,2023-01-29,1,Silver,East,43,186.31,0.13,22,2023-05-06,False,False,Search,7,30.6,3.9,True,2023-10-15,0.34,1
CUST02285,2022-07-02,0,Bronze,North,22,288.86,0.08,53,2023-07-21,False,True,Friend,3,7.2,3.8,False,2022-05-07,0.33,32
CUST01009,2023-09-23,1,Silver,,26,242.45,0.13,23,2022-05-24,False,True,Search,1,33.0,2.3,False,2022-11-27,0.28,84
CUST00219,2023-03-14,0,Bronze,West,39,240.71,0.27,29,2023-09-23,False,False,Search,5,17.0,4.5,False,2022-02-05,0.25,32
CUST01511,2023-11-12,0,Platinum,South,13,285.71,0.26,63,2023-06-04,True,True,Search,1,28.6,3.6,True,2023-05-04,0.09,27
CUST01960,2022-07-01,1,Silver,West,42,219.4,0.1,40,2022-07-02,False,True,Search,6,27.8,1.9,False,2023-09-29,0.2,11
CUST02509,2023-11-30,1,Gold,East,42,139.99,0.1,63,2022-10-28,True,True,Email,0,9.1,3.6,True,2023-01-12,0.4,18
CUST00663,2022-06-18,1,Bronze,South,45,338.78,0.23,55,2023-05-06,True,True,Search,3,39.5,4.3,False,2022-05-23,0.26,67
CUST02683,2023-02-04,1,Silver,Central,23,399.5,0.13,22,2023-07-09,True,True,Search,7,26.4,4.5,False,2022-07-04,0.21,62
CUST00990,2023-02-04,1,Silver,South,30,249.92,0.17,19,2023-01-15,True,True,Email,6,19.2,4.8,False,2023-06-06,0.23,76
CUST00189,2022-03-01,0,Bronze,West,17,331.75,0.13,20,2022-03-14,True,False,Email,6,10.7,1.2,False,2022-07-07,0.45,21
CUST00255,2023-06-24,0,Silver,West,27,276.97,0.07,58,2022-04-15,True,False,Friend,6,44.1,1.6,True,2023-11-13,0.32,22
CUST00068,2023-10-01,1,Gold,North,20,48.32,0.06,24,2022-08-15,True,False,Friend,9,12.4,1.7,True,2022-02-15,0.16,32
CUST00616,2022-01-06,0,Bronze,,7,223.08,0.04,43,2023-12-14,True,True,Search,6,44.9,2.0,True,2022-06-16,0.09,7
