ProductID,StockLevel,RestockDate,LeadTime,SupplierID,WarehouseID,InventoryTurnover,BackorderRate,StockoutFlag,ReorderPoint,SafetyStock,DemandForecast,ActualDemand,OverstockFlag,StorageCost,HandlingCost,InventoryValue,ProductCategory,Region,SupplierRating
PROD0089,216,2023-04-11,8,SUP0010,WH009,1.69,0.19,0,295,97,512.15,369.8,0,468.71,80.33,39469.75,Books,East,1.2
PROD0227,969,2023-02-26,6,SUP0065,WH030,6.71,0.2,0,54,22,918.03,126.75,1,200.21,405.08,34195.27,Electronics,South,4.4
PROD0002,188,2022-01-06,1,SUP0081,WH008,5.04,0.18,0,229,96,227.38,238.45,0,977.22,85.39,2527.67,Home,North,1.4
PROD0167,906,2023-04-07,27,SUP0197,WH026,8.28,0.29,1,165,44,842.31,888.88,1,535.38,421.39,22888.52,Home,East,2.6
PROD0535,819,2022-06-17,7,SUP0154,WH046,13.73,0.04,0,118,83,166.63,567.23,1,230.08,111.55,41970.73,Home,East,4.2
PROD0580,53,2022-11-13,21,SUP0155,WH003,3.7,0.28,1,76,41,406.36,353.23,1,198.51,470.89,40738.1,Home,North,1.3
PROD0033,956,2023-02-24,15,SUP0017,WH022,9.98,0.02,1,278,91,694.37,415.12,1,182.94,94.4,40145.14,Clothing,East,1.6
PROD0384,266,2023-01-20,29,SUP0095,WH015,2.03,0.28,0,128,85,349.91,755.02,1,598.98,357.36,28596.02,Clothing,West,2.2
PROD0042,131,2022-02-28,15,SUP0195,WH047,13.23,0.16,1,285,26,588.44,766.37,0,197.46,235.88,37742.01,Home,North,3.9
PROD0009,528,2022-06-13,12,SUP0065,WH032,2.85,0.01,1,255,70,923.69,147.2,1,461.35,334.53,13592.31,Books,West,3.0
PROD0829,753,2023-08-27,25,SUP0002,WH012,9.39,0.01,0,265,71,814.63,476.72,0,861.08,247.52,47648.35,Books,East,2.1
PROD0586,670,2023-08-26,29,SUP0109,WH030,5.51,0.15,1,209,57,954.09,161.61,1,452.62,292.98,21267.53,Home,North,3.0
PROD0388,516,2023-12-01,17,SUP0022,WH025,6.05,0.27,0,263,53,129.17,744.57,0,740.88,136.7,39238.67,Books,South,1.2
PROD0623,733,2023-10-25,13,SUP0058,WH007,10.16,0.03,1,128,59,334.47,690.95,0,692.03,53.07,44713.76,Clothing,East,2.8
,600,2023-06-11,9,SUP0017,WH037,5.22,0.03,1,55,46,508.09,440.74,1,745.54,398.31,46693.39,Books,West,3.0
PROD0491,965,2023-09-14,24,SUP0170,WH016,6.07,0.27,1,189,58,864.03,444.22,1,860.12,181.62,45017.05,Electronics,South,3.4
PROD0770,642,2022-08-13,3,SUP0180,WH030,9.71,0.07,0,146,25,538.11,618.2,1,564.83,278.66,33108.55,Electronics,East,3.0
PROD0640,567,2023-11-03,25,SUP0159,WH034,13.54,0.12,0,196,24,544.17,173.22,1,411.78,76.55,7187.71,Home,East,2.8
PROD0035,870,2023-10-19,26,SUP0125,WH049,6.77,0.16,0,231,65,339.65,180.21,0,130.43,289.0,16340.94,Books,West,4.1
PROD0093,155,2023-10-21,14,SUP0006,WH023,3.98,0.06,0,194,46,648.02,643.46,0,573.17,136.05,48172.68,Clothing,West,4.0
PROD0444,268,2022-03-06,8,SUP0057,WH045,4.97,0.01,0,86,74,112.51,293.77,1,387.5,320.25,21215.63,Clothing,East,4.2
,288,2023-02-06,25,SUP0030,WH034,9.42,0.26,1,202,24,131.04,569.97,0,643.97,350.27,28635.59,Home,South,4.6
PROD0481,546,2022-10-29,21,SUP0186,WH047,13.32,0.16,1,159,83,354.69,792.72,1,163.57,365.3,48818.53,Home,North,4.2
PROD0366,890,2022-05-03,13,SUP0158,WH041,1.73,0.06,0,82,82,858.03,421.41,1,547.06,355.83,7573.46,Clothing,North,3.3
PROD0778,910,2022-06-20,7,SUP0188,WH031,2.3,0.04,1,230,44,277.35,525.49,0,250.8,55.46,34698.44,Books,West,2.3
PROD0323,606,2022-04-15,12,SUP0150,WH016,6.41,0.2,1,170,87,112.92,916.7,1,306.5,132.55,38948.16,Electronics,North,3.4
PROD0555,804,2023-06-30,23,SUP0145,WH033,11.31,0.22,0,246,93,758.06,865.83,0,230.1,497.54,20278.38,Clothing,East,4.5
PROD0188,761,2022-03-03,20,SUP0194,WH011,2.43,0.22,0,252,60,318.22,482.7,1,329.65,88.08,45022.41,Electronics,East,1.9
,914,2022-11-05,25,SUP0003,WH011,12.25,0.05,1,135,54,783.78,931.72,0,681.99,149.7,40590.59,Home,East,3.6
PROD0289,328,2022-11-18,9,SUP0176,WH042,7.56,0.14,1,115,98,459.89,835.24,1,518.59,311.09,16267.7,Clothing,West,4.1
PROD0718,968,2022-02-08,3,SUP0092,WH036,7.73,0.3,0,256,24,730.47,688.21,0,273.53,371.59,8105.86,Books,West,4.6
PROD0638,188,2022-07-04,26,SUP0059,WH023,1.99,0.1,1,181,60,967.48,940.9,1,505.55,105.76,6144.17,Clothing,South,2.2
PROD0472,375,2022-12-07,23,SUP0046,WH009,4.67,0.1,0,105,36,156.72,774.93,1,723.76,65.71,43929.86,Electronics,East,4.0
PROD0158,226,2022-10-14,17,SUP0069,WH017,7.43,0.14,0,50,22,170.29,467.81,0,737.4,188.96,36656.37,Home,East,4.2
PROD0234,359,2023-05-10,18,SUP0153,WH035,5.44,0.17,1,54,21,972.62,479.99,0,393.9,393.62,30515.68,Clothing,East,2.7
PROD0957,864,2023-06-15,17,SUP0072,WH046,10.03,0.26,1,214,93,324.27,800.51,1,797.02,492.87,23906.0,Home,South,3.3
PROD0310,377,2023-03-11,20,SUP0120,WH040,3.82,0.16,0,92,21,191.97,412.51,0,595.84,52.4,3574.37,Home,West,1.3
PROD0172,964,2023-04-03,18,SUP0134,WH031,10.58,0.13,0,207,42,775.71,338.9,0,286.83,98.67,6541.73,Home,West,1.6
PROD0983,82,2022-05-31,2,SUP0012,WH023,7.69,0.03,0,242,24,699.23,495.19,1,573.91,345.13,2673.42,Clothing,South,3.7
PROD0227,672,2022-09-20,3,SUP0144,WH013,4.73,0.14,0,283,36,473.25,133.75,0,633.63,349.25,7114.03,Books,West,3.5
PROD0901,144,2023-12-28,6,SUP0098,WH024,14.27,0.07,1,249,81,426.65,336.08,1,746.66,272.15,43541.29,Books,West,2.5
PROD0684,648,2023-06-02,13,SUP0185,WH022,8.15,0.17,0,83,56,343.29,535.63,0,679.06,74.17,29807.57,Electronics,East,2.8
,256,2022-09-21,21,SUP0079,WH013,13.26,0.11,1,201,58,775.99,436.11,1,163.92,135.65,1749.49,Books,West,3.2
PROD0583,72,2022-12-17,25,SUP0110,WH025,2.6,0.1,1,265,54,326.84,679.45,0,831.67,220.23,21297.64,Books,North,3.7
PROD0785,504,2023-11-23,8,SUP0081,WH042,1.99,0.19,0,276,60,491.22,857.31,1,916.1,163.59,49967.91,Clothing,North,2.6
PROD0096,533,2022-11-01,10,SUP0128,WH022,5.29,0.11,0,150,41,324.96,933.5,0,665.51,134.2,23312.31,Electronics,East,3.8
PROD0170,539,2022-09-03,15,SUP0158,WH024,5.02,0.21,0,179,96,456.57,718.05,0,251.14,103.62,38359.56,Clothing,South,1.9
PROD0944,671,2022-05-14,9,SUP0175,WH006,13.16,0.21,0,155,70,230.03,721.14,0,849.93,356.22,23200.57,Books,East,1.7
PROD0424,890,2023-06-15,8,SUP0109,WH001,6.67,0.2,0,149,22,627.51,101.22,0,730.75,194.28,11806.66,Books,South,4.1
PROD0623,92,2023-05-03,26,SUP0123,WH039,2.54,0.11,0,201,30,947.39,827.45,0,949.69,170.93,41549.68,Home,East,4.2
PROD0167,851,2023-07-16,22,SUP0134,WH040,8.26,0.22,1,226,58,657.32,129.46,1,557.18,303.6,29560.2,Home,South,1.5
PROD0305,48,2022-08-30,22,SUP0109,WH047,12.43,0.15,0,283,69,180.0,619.07,1,412.7,195.06,6546.88,Home,North,3.7
PROD0750,98,2022-12-25,13,SUP0017,WH041,3.34,0.26,1,230,25,683.74,299.37,0,342.84,145.76,47680.43,Clothing,East,1.1
PROD0930,360,2022-12-13,3,SUP0074,WH009,4.85,0.17,0,135,29,619.9,446.75,1,913.97,427.63,21383.97,Home,East,4.0
PROD0148,491,2023-10-16,6,SUP0117,WH034,8.47,0.18,1,198,48,930.78,644.63,1,936.23,150.91,41217.16,Clothing,West,2.5
PROD0237,869,2023-06-08,11,SUP0081,WH026,8.95,0.21,1,277,61,227.04,865.54,0,893.82,165.9,7053.01,Clothing,North,2.2
PROD0074,870,2023-07-18,17,SUP0027,WH004,6.0,0.26,0,265,26,530.05,733.35,1,900.4,385.67,11196.77,Home,North,2.1
PROD0787,110,2023-11-23,11,SUP0191,WH012,9.92,0.11,1,247,68,277.71,114.85,1,588.69,363.87,26784.5,Electronics,East,2.8
PROD0662,624,2022-01-20,12,SUP0019,WH030,9.99,0.08,1,251,20,388.51,478.43,1,321.43,397.6,6451.78,Clothing,West,2.4
PROD0707,115,2023-07-25,14,SUP0076,WH041,13.23,0.21,0,297,88,735.68,386.21,0,825.06,276.61,42190.51,Home,North,2.1
PROD0729,447,2023-10-01,5,SUP0068,WH031,10.49,0.28,0,169,96,931.12,892.25,0,667.76,60.58,15959.24,Books,South,2.5
PROD0058,432,2023-07-19,16,SUP0111,WH036,12.09,0.12,0,261,98,351.38,487.82,0,495.99,422.51,7442.76,Electronics,North,3.8
PROD0749,187,2023-01-21,5,SUP0042,WH042,14.49,0.16,1,169,32,578.58,228.97,1,923.4,216.04,9046.4,Books,East,1.8
PROD0046,638,2023-03-04,15,SUP0194,WH011,5.76,0.22,0,136,43,781.8,276.71,0,952.83,348.6,12321.97,Electronics,West,1.8
PROD0529,154,2022-03-22,7,SUP0100,WH031,11.48,0.3,0,129,58,540.85,781.72,1,873.54,193.46,9425.53,Electronics,South,2.1
PROD0038,594,2022-09-04,25,SUP0079,WH044,8.99,0.05,1,59,40,856.58,976.6,1,444.56,173.91,20891.28,Books,East,2.4
PROD0889,695,2023-02-28,15,SUP0136,WH026,5.77,0.14,1,207,27,745.06,560.98,0,672.58,404.94,20343.37,Electronics,North,2.4
PROD0174,469,2022-08-07,2,SUP0197,WH013,10.84,0.21,0,121,68,143.29,675.66,0,294.09,194.39,14377.65,Home,South,1.7
PROD0273,488,2023-03-04,24,SUP0134,WH032,2.25,0.01,1,228,72,268.3,958.65,0,950.26,70.81,15381.69,Clothing,North,2.6
PROD0547,256,2023-10-03,8,SUP0014,WH018,2.81,0.19,1,166,96,104.27,920.63,1,475.3,289.46,27933.04,Clothing,East,4.2
PROD0746,717,2022-07-04,8,SUP0020,WH027,9.69,0.27,0,160,47,688.03,916.99,0,757.63,120.08,44338.33,Books,East,1.2
PROD0635,582,2022-06-11,17,SUP0154,WH020,9.07,0.09,0,221,20,575.11,307.94,0,904.52,491.78,39592.24,Home,South,4.9
PROD0684,713,2022-07-18,18,SUP0100,WH011,2.98,0.06,1,247,91,398.04,542.43,0,262.9,75.23,4346.27,Books,South,1.9
PROD0717,434,2022-03-10,11,SUP0151,WH007,8.3,0.08,1,255,57,236.94,896.51,0,239.9,333.18,27926.93,Books,East,1.0
PROD0039,806,2022-07-25,2,SUP0141,WH019,1.98,0.08,1,224,38,487.99,517.82,0,667.13,488.8,38488.47,Electronics,East,1.7
PROD0118,177,2023-06-28,3,SUP0177,WH008,6.4,0.29,1,293,26,509.85,338.43,0,215.75,481.35,33639.26,Books,South,4.0
PROD0276,197,2023-05-02,1,SUP0139,WH028,6.33,0.28,0,258,40,954.62,560.87,1,187.06,287.64,43436.89,Home,South,1.2
PROD0294,756,2023-10-27,19,SUP0050,WH022,1.17,0.12,1,245,83,437.63,878.06,0,693.39,390.04,42879.81,Books,East,1.4
PROD0212,565,2023-02-02,23,SUP0076,WH035,9.5,0.15,1,68,31,995.86,802.8,0,921.15,52.95,7105.95,Electronics,East,2.9
PROD0763,475,2022-03-06,5,SUP0029,WH035,3.72,0.18,0,268,55,213.82,466.58,0,493.53,429.38,39399.69,Home,North,3.9
PROD0982,823,2022-09-06,15,SUP0068,WH046,14.32,0.16,1,280,84,213.46,300.99,1,334.21,318.3,45229.78,Clothing,South,3.9
PROD0203,287,2023-10-05,3,SUP0150,WH028,11.35,0.29,0,262,83,406.25,683.72,1,728.93,481.81,6759.31,Books,East,2.1
PROD0496,26,2023-02-28,22,SUP0010,WH038,12.6,0.14,1,276,26,762.86,531.85,0,773.52,331.31,7905.41,Electronics,North,2.8
PROD0077,174,2023-03-19,10,SUP0170,WH043,9.46,0.0,1,141,25,609.77,363.92,1,418.75,357.99,18270.77,Clothing,South,1.7
PROD0656,561,2022-02-21,21,SUP0180,WH039,12.68,0.09,0,282,97,242.8,332.7,0,366.51,236.02,48399.55,Home,North,1.2
PROD0191,639,2022-11-23,1,SUP0135,WH002,12.76,0.23,1,78,94,519.89,296.11,0,985.62,231.66,44661.63,Home,North,4.5
PROD0246,431,2023-06-07,21,SUP0132,WH027,12.26,0.06,1,140,45,241.46,214.31,0,603.64,115.01,46676.15,Electronics,East,1.7
PROD0962,597,2023-06-06,11,SUP0076,WH008,13.57,0.04,0,165,63,310.25,936.68,1,300.13,323.34,35580.53,Books,South,3.2
PROD0610,838,2022-10-10,24,SUP0077,WH047,7.49,0.3,1,84,52,197.77,848.5,1,736.22,454.91,19627.85,Electronics,South,1.7
PROD0272,5,2023-06-04,16,SUP0137,WH029,10.23,0.01,1,286,20,694.03,291.46,0,187.14,153.21,16748.02,Clothing,North,4.6
PROD0017,798,2023-04-12,16,SUP0053,WH002,12.59,0.22,0,104,55,481.74,744.72,1,160.89,119.54,2560.43,Books,South,2.5
PROD0308,812,2023-05-19,1,SUP0147,WH032,12.56,0.25,1,82,38,795.46,190.8,1,231.91,201.9,38039.06,Electronics,East,1.5
PROD0488,364,2022-02-24,14,SUP0045,WH050,2.19,0.06,0,253,77,580.52,309.29,1,391.98,283.61,45118.77,Electronics,West,4.8
PROD0452,761,2022-03-22,29,SUP0033,WH023,3.69,0.23,0,50,59,658.41,924.76,0,579.6,70.34,11241.67,Home,East,2.2
PROD0011,844,2022-05-26,14,SUP0055,WH014,2.68,0.04,1,117,58,906.54,344.22,0,580.85,486.77,1909.3,Clothing,North,1.1
PROD0324,129,2022-10-11,19,SUP0044,WH049,13.56,0.02,1,80,91,651.63,605.35,0,683.5,126.74,7229.85,Electronics,East,4.9
PROD0411,67,2022-03-24,13,SUP0026,WH008,2.6,0.25,1,106,56,401.67,402.58,1,595.86,321.32,8483.74,Books,North,4.8
PROD0519,806,2023-09-23,19,SUP0156,WH044,10.96,0.16,0,50,88,590.9,266.49,1,366.82,456.79,32681.96,Clothing,South,3.8
PROD0008,834,2023-10-06,25,SUP0183,WH003,9.03,0.27,0,280,63,371.66,592.93,1,260.91,431.68,25850.12,Electronics,West,2.1
PROD0699,226,2023-04-27,2,SUP0001,WH025,3.62,0.2,1,77,47,314.3,416.11,1,948.46,194.96,30418.47,Electronics,South,1.7
PROD0847,861,2022-01-30,6,SUP0181,WH032,4.12,0.09,0,214,89,372.69,230.21,0,268.86,386.78,47064.19,Books,North,4.3
PROD0631,344,2022-02-18,18,SUP0162,WH047,14.31,0.22,0,149,34,242.16,265.86,1,839.67,53.83,44701.99,Clothing,North,2.6
PROD0691,438,2023-12-05,5,SUP0066,WH020,14.37,0.1,1,76,87,361.58,525.47,0,504.1,365.65,42431.14,Books,South,2.9
PROD0953,885,2022-02-21,22,SUP0178,WH006,11.63,0.17,1,226,74,700.75,383.67,1,684.33,351.13,7132.94,Home,East,2.4
,319,2023-03-14,1,SUP0133,WH043,8.45,0.03,0,111,43,899.38,453.32,0,301.29,298.35,23835.65,Books,North,3.7
PROD0487,48,2022-11-15,11,SUP0162,WH018,11.21,0.03,0,196,30,419.66,816.58,1,411.46,59.83,13097.04,Home,West,2.1
PROD0034,840,2022-10-26,12,SUP0049,WH027,13.2,0.06,0,176,42,568.24,607.74,1,749.94,168.79,9155.01,Home,West,1.2
PROD0867,66,2023-08-19,5,SUP0021,WH044,8.22,0.04,1,53,84,314.71,758.87,0,858.32,471.83,37138.29,Home,East,1.2
PROD0562,488,2022-04-02,7,SUP0070,WH006,6.65,0.01,0,259,21,228.42,734.22,1,680.88,358.83,39994.31,Electronics,East,2.4
PROD0549,65,2022-12-06,14,SUP0098,WH011,14.18,0.19,1,183,71,174.99,634.71,0,569.37,429.96,11189.12,Books,North,3.6
PROD0124,443,2023-12-01,9,SUP0159,WH009,14.21,0.28,0,186,87,583.71,403.73,1,863.64,191.07,21295.19,Electronics,South,4.4
PROD0880,291,2023-03-03,9,SUP0062,WH003,6.11,0.24,0,238,99,377.05,898.12,0,709.4,228.21,46830.99,Books,East,3.7
PROD0202,211,2023-10-09,17,SUP0146,WH010,7.36,0.07,1,240,45,932.26,551.39,1,500.08,170.59,27838.19,Home,West,2.1
PROD0401,46,2023-01-21,13,SUP0166,WH022,5.11,0.01,0,99,23,850.88,310.53,0,449.22,376.03,18315.28,Books,South,1.9
PROD0036,476,2022-12-26,25,SUP0008,WH049,5.41,0.29,1,82,89,808.86,110.36,0,979.36,328.34,48810.57,Electronics,East,3.5
PROD0949,393,2023-08-16,3,SUP0058,WH039,7.22,0.27,0,97,79,189.78,724.46,1,746.11,237.03,10413.09,Home,East,1.8
PROD0727,912,2023-03-06,5,SUP0037,WH008,8.56,0.12,0,178,63,597.5,726.1,1,369.37,73.85,5636.5,Home,North,3.5
PROD0284,860,2023-03-27,27,SUP0180,WH004,2.35,0.02,0,221,38,990.17,345.55,0,630.72,233.37,20312.22,Electronics,East,4.3
PROD0910,188,2023-11-04,8,SUP0174,WH010,2.69,0.24,1,293,28,552.06,380.47,0,548.12,383.24,3408.41,Electronics,West,3.3
PROD0487,29,2022-04-16,28,SUP0033,WH005,11.8,0.22,1,145,68,256.3,301.47,1,702.4,330.79,31997.45,Electronics,North,4.8
PROD0904,908,2023-10-11,25,SUP0195,WH001,11.07,0.07,1,187,98,608.53,639.3,1,398.99,137.93,19198.26,Electronics,East,4.5
PROD0445,330,2023-10-01,26,SUP0059,WH011,13.71,0.07,1,248,24,619.68,342.92,0,336.67,339.35,35906.88,Books,West,1.5
PROD0679,68,2022-04-30,23,SUP0180,WH040,1.78,0.2,0,278,44,128.23,657.63,1,283.69,317.53,37604.33,Clothing,West,4.8
PROD0241,274,2023-09-11,29,SUP0108,WH011,12.19,0.3,0,114,37,808.42,769.72,1,944.57,80.33,40082.88,Clothing,East,4.0
PROD0285,822,2022-08-12,10,SUP0140,WH049,8.9,0.1,1,146,95,826.18,834.5,0,242.55,350.13,27433.33,Books,North,5.0
PROD0979,12/05/2023,2023-07-16,22,SUP0118,WH041,2.88,0.06,1,233,71,252.81,241.29,1,272.37,307.61,21396.28,Clothing,East,2.8
PROD0551,902,2023-07-19,7,SUP0199,WH008,12.74,0.11,0,110,66,975.79,267.09,1,160.9,291.83,40405.45,Clothing,North,3.4
,732,2022-12-04,12,SUP0118,WH015,14.22,0.11,1,296,75,151.49,325.26,0,294.77,106.76,5997.65,Books,North,2.3
PROD0222,21,2023-12-13,15,SUP0028,WH050,5.44,0.15,0,164,46,799.69,821.55,0,948.96,211.82,13713.38,Home,West,2.2
PROD0916,558,2023-02-14,9,SUP0053,WH034,8.15,0.22,1,277,85,663.69,254.16,0,562.5,203.52,11050.53,Clothing,South,2.7
PROD0157,790,2023-06-24,29,SUP0181,WH043,12.88,0.0,1,107,61,663.5,368.74,0,679.74,313.9,17120.67,Home,West,2.5
PROD0372,722,2022-01-24,8,SUP0153,WH030,12.41,0.24,0,72,53,852.11,857.05,1,107.16,96.0,31514.92,Clothing,West,2.7
PROD0378,679,2022-07-10,21,SUP0085,WH018,5.71,0.13,0,285,54,585.05,220.86,0,133.37,160.96,22305.89,Books,North,1.3
,339,2023-08-14,2,SUP0088,WH014,13.85,0.27,1,97,57,672.26,111.49,0,765.6,466.57,16207.47,Clothing,West,3.9
PROD0455,337,2022-09-26,1,SUP0161,WH005,9.79,0.26,0,292,25,726.97,718.86,0,799.61,429.13,29800.89,Electronics,East,4.9
PROD0380,751,2023-12-08,14,SUP0181,WH049,6.65,0.1,1,178,23,341.68,109.52,0,763.62,380.91,6472.16,Home,West,2.8
PROD0426,862,2023-12-09,4,SUP0121,WH011,11.67,0.22,0,101,71,861.19,769.34,0,442.46,291.84,18992.57,Books,South,4.4
PROD0818,775,2023-05-21,29,SUP0056,WH015,9.0,0.27,1,242,92,357.48,824.01,1,493.73,404.29,14816.09,Books,South,1.3
PROD0745,415,2023-08-11,19,SUP0152,WH017,7.3,0.12,1,125,20,910.51,648.13,0,346.22,239.67,33708.25,Electronics,South,2.7
PROD0982,237,2022-05-16,26,SUP0097,WH042,9.35,0.12,0,241,53,275.19,972.41,0,324.62,347.17,21298.17,Electronics,North,3.4
PROD0409,462,2023-03-22,22,SUP0052,WH004,7.88,0.27,1,247,47,209.12,134.43,0,442.62,366.64,32357.64,Clothing,East,2.7
PROD0066,910,2022-11-09,11,SUP0098,WH032,2.88,0.15,1,189,92,123.27,121.81,1,245.6,205.12,9655.98,Books,North,1.2
PROD0175,61,2023-06-13,19,SUP0002,WH040,4.72,0.07,1,231,35,983.72,339.95,1,393.87,180.88,25629.55,Home,West,4.6
PROD0648,729,2023-08-23,13,SUP0118,WH007,3.22,0.21,0,202,45,226.59,584.45,0,468.46,149.25,17400.74,Books,South,4.0
PROD0272,240,2023-08-26,2,SUP0030,WH015,3.55,0.14,0,209,60,336.25,663.36,0,703.61,456.72,39710.81,Books,South,3.8
PROD0826,397,2023-04-20,17,SUP0039,WH013,7.36,0.05,1,129,40,108.26,912.99,1,716.77,134.33,30531.66,Clothing,North,3.9
PROD0195,507,2022-04-10,11,SUP0175,WH027,8.34,0.17,0,219,98,806.59,993.63,0,340.68,499.52,17747.35,Electronics,North,2.7
PROD0477,455,2023-01-23,20,SUP0187,WH023,8.46,0.04,1,89,44,281.05,627.8,1,590.03,219.76,38981.21,Clothing,East,1.5
PROD0318,80,2023-07-16,5,SUP0042,WH001,8.42,0.25,1,172,54,166.1,156.18,1,990.87,77.65,22174.0,Electronics,West,1.9
PROD0453,709,2022-12-15,24,SUP0115,WH011,3.61,0.22,0,212,53,651.44,456.13,1,767.33,291.17,13541.18,Clothing,East,1.8
PROD0902,868,2022-07-25,14,SUP0110,WH041,4.29,0.17,0,189,32,377.98,514.02,1,691.25,376.96,13455.92,Electronics,South,1.3
PROD0512,287,2023-01-25,19,SUP0131,WH002,13.01,0.06,1,69,85,179.9,704.23,1,684.19,285.11,47659.12,Clothing,South,1.3
PROD0660,419,2023-07-24,7,SUP0144,WH013,2.44,0.16,1,214,52,754.48,118.52,0,701.54,392.04,35236.59,Home,South,4.6
PROD0191,353,2023-10-13,23,SUP0100,WH014,8.01,0.3,0,202,48,950.92,414.18,1,337.56,107.69,37899.22,Home,West,1.5
PROD0143,639,2022-04-20,24,SUP0056,WH017,13.29,0.18,1,80,56,143.71,920.6,1,234.19,114.5,16757.07,Books,West,3.9
PROD0941,909,2023-05-19,3,SUP0003,WH038,10.07,0.28,1,184,97,767.83,371.57,0,140.14,98.58,31223.09,Clothing,North,3.6
,940,2023-10-21,17,SUP0129,WH045,1.15,0.3,1,207,58,528.08,289.92,1,954.92,135.21,29686.15,Books,North,2.0
PROD0375,546,2022-02-20,22,SUP0092,WH021,1.13,0.17,0,181,51,339.36,416.28,0,189.24,431.25,24354.62,Home,West,2.2
PROD0691,602,2022-10-12,22,SUP0045,WH050,4.13,0.12,0,119,25,673.66,673.31,1,517.47,491.18,39271.92,Clothing,West,4.8
PROD0420,80,2022-02-23,20,SUP0112,WH035,7.95,0.27,1,286,97,665.81,849.4,1,640.84,363.13,26500.61,Clothing,West,4.2
,642,2023-11-13,12,SUP0077,WH020,7.11,0.19,1,293,46,951.87,768.39,0,626.13,382.1,49855.87,Books,East,3.7
PROD0537,91,2022-08-24,16,SUP0193,WH013,2.69,0.26,0,53,22,519.84,994.82,1,148.41,235.62,49343.52,Books,East,2.7
PROD0402,907,2023-07-15,1,SUP0081,WH039,13.96,0.26,1,218,21,340.84,654.39,1,952.19,122.65,4947.5,Clothing,North,2.1
PROD0416,925,2022-03-29,2,SUP0196,WH033,14.35,0.06,0,267,88,699.33,619.96,0,402.59,330.86,43549.39,Clothing,West,1.0
PROD0523,622,2023-03-09,21,SUP0115,WH032,11.42,0.14,0,299,36,830.83,576.58,0,879.89,483.3,12069.27,Home,West,3.9
PROD0597,12/05/2023,2022-03-22,21,SUP0127,WH022,13.07,0.16,1,217,91,801.03,427.52,1,203.88,59.24,30275.34,Books,South,1.6
PROD0611,398,2022-07-12,6,SUP0111,WH042,6.37,0.05,0,267,94,786.96,251.01,0,101.78,339.38,18492.53,Clothing,East,3.8
PROD0083,302,2022-08-25,15,SUP0156,WH027,5.46,0.14,1,266,90,628.25,174.84,1,613.53,166.77,49993.9,Home,North,4.7
PROD0454,532,2023-07-07,17,SUP0005,WH050,1.34,0.0,0,155,99,418.0,270.2,0,526.4,111.48,27377.99,Home,North,2.6
PROD0499,63,2023-10-04,17,SUP0050,WH008,6.91,0.25,0,65,58,349.78,786.32,1,286.66,55.48,44603.59,Electronics,West,1.9
PROD0617,647,2022-04-23,24,SUP0108,WH011,7.62,0.26,1,201,72,668.79,501.85,0,573.71,276.85,44937.51,Books,West,1.2
PROD0603,536,2023-01-05,14,SUP0174,WH024,2.39,0.14,0,155,80,312.0,373.63,0,413.54,484.17,19522.83,Books,West,3.1
PROD0380,404,2022-09-02,8,SUP0169,WH041,6.09,0.14,0,58,73,315.73,449.42,0,843.35,424.27,34649.26,Clothing,East,2.5
PROD0503,953,2022-03-20,17,SUP0040,WH050,5.97,0.19,1,116,96,871.69,785.47,0,460.89,441.92,16510.13,Books,South,3.5
PROD0821,246,2022-06-08,17,SUP0051,WH047,8.46,0.13,0,66,43,941.79,446.31,1,101.66,452.87,18297.32,Home,North,2.9
PROD0977,663,2023-12-09,22,SUP0066,WH024,13.82,0.04,0,206,48,745.35,255.16,0,140.04,231.03,11077.5,Home,North,3.2
PROD0691,33,2022-07-19,8,SUP0149,WH029,4.29,0.27,1,243,42,767.86,338.26,1,742.07,197.29,38544.65,Home,East,3.6
PROD0720,932,2022-09-07,5,SUP0051,WH039,10.98,0.24,0,86,60,709.81,167.7,1,543.89,275.05,17991.77,Clothing,South,4.6
PROD0450,97,2023-03-13,18,SUP0107,WH048,13.97,0.29,0,63,28,825.17,943.34,0,661.83,112.15,33434.84,Books,East,2.5
PROD0912,465,2022-09-28,15,SUP0035,WH026,2.01,0.1,1,271,98,559.65,424.12,1,964.49,405.14,10672.55,Home,West,4.3
PROD0698,174,2023-03-18,4,SUP0128,WH043,10.33,0.09,1,111,72,693.01,534.97,0,916.14,65.1,41510.97,Electronics,West,2.4
PROD0781,672,2023-07-26,7,SUP0122,WH034,7.03,0.25,1,163,49,536.32,144.34,0,124.27,127.99,15897.96,Electronics,West,1.8
PROD0853,64,2023-09-12,20,SUP0190,WH016,3.48,0.29,1,219,50,471.27,992.01,1,434.44,303.21,49208.93,Books,West,2.5
PROD0956,74,2022-04-11,1,SUP0124,WH029,4.82,0.21,0,191,60,211.81,220.17,0,256.18,226.57,13566.14,Electronics,South,1.9
PROD0753,839,2023-03-12,6,SUP0038,WH050,6.39,0.17,0,299,35,834.79,265.76,1,349.17,269.78,13555.45,Home,North,1.5
PROD0772,992,2022-11-12,22,SUP0025,WH026,5.32,0.21,1,283,25,743.33,491.8,1,978.54,257.18,49331.11,Home,East,2.4
PROD0627,23,2023-02-14,12,SUP0008,WH040,4.86,0.06,0,111,62,713.52,436.75,0,838.11,264.56,38710.16,Home,North,3.8
PROD0470,76,2023-01-31,22,SUP0080,WH037,15.0,0.03,1,78,84,460.77,224.42,0,499.86,416.56,12223.75,Home,West,1.5
