CampaignID,StartDate,EndDate,Channel,AdSpend,Clicks,Conversions,RevenueGenerated,CostPerClick,ConversionRate,Impressions,BounceRate,EngagementScore,TargetAudience,Region,CampaignType,Budget,CTR,CPC,CPA
CMP0061,2023-08-04,2022-11-30,Search,8624.44,9512,3885,3315.27,4.46,0.02,20895,0.41,8.21,Teens,South,Awareness,47834.17,0.04,2.23,26.47
CMP0054,2022-11-09,2022-07-23,Affiliate,1046.05,9919,1062,12896.12,3.15,0.1,93222,0.2,5.19,Adults,East,Awareness,16435.35,0.2,2.96,28.92
CMP0168,2022-04-16,2022-05-31,Social Media,7320.82,2480,1384,16821.91,1.09,0.47,86401,0.77,2.22,Seniors,South,Retention,8671.9,0.03,2.96,31.21
CMP0026,2022-12-01,2022-05-10,Email,2927.48,9691,3047,7284.84,3.49,0.3,3074,0.1,6.51,Seniors,East,Retention,41545.79,0.12,2.17,39.11
CMP0336,2022-06-25,2023-09-27,Search,5440.98,8425,1361,15060.17,3.2,0.38,65836,0.46,7.51,Adults,South,Retention,15040.6,0.14,0.3,44.63
CMP0476,2022-12-04,2022-12-16,Search,7671.66,5151,3939,15603.09,1.96,0.06,21186,0.22,2.4,Seniors,East,Awareness,6244.0,0.18,1.7,28.7
CMP0065,2023-10-03,2023-01-07,Search,431.45,2809,1403,13049.87,1.14,0.12,48636,0.82,7.29,Teens,West,Retention,49533.71,0.15,0.65,43.84
CMP0100,2023-04-16,2022-09-27,Email,6978.9,1379,380,17723.85,4.96,0.1,34358,0.79,9.28,Seniors,East,Retention,11465.53,0.03,1.08,47.03
CMP0074,2023-01-30,2023-02-26,Search,4405.18,652,4743,3324.02,3.25,0.14,45019,0.21,2.71,Adults,North,Retention,18033.3,0.13,1.65,13.95
CMP0192,2022-07-14,2023-12-14,Search,4452.76,6431,1669,16946.62,0.11,0.14,91618,0.54,2.13,Teens,North,Retention,10478.41,0.14,1.05,25.96
CMP0171,2023-10-20,2023-06-08,Email,9082.05,6972,931,12409.26,0.72,0.29,64883,0.29,7.0,Teens,West,Awareness,47621.83,0.05,2.38,19.85
CMP0273,2023-12-16,2023-11-22,Search,8611.39,1253,3453,17185.41,1.31,0.36,65842,0.51,5.33,Teens,South,Awareness,34343.02,0.13,0.21,11.35
CMP0377,2022-02-22,2023-02-20,Email,669.58,7019,1286,10887.21,4.08,0.28,78592,0.88,8.69,Teens,North,Conversion,37195.31,0.03,1.24,16.89
CMP0187,2022-05-05,2022-12-11,Affiliate,6221.32,4258,3952,6895.27,2.43,0.16,21163,0.28,5.64,Adults,East,Conversion,6014.15,0.04,2.19,23.52
CMP0023,2023-12-19,2023-10-07,Email,4414.88,1054,2496,17995.28,0.39,0.35,32084,0.15,8.39,Seniors,South,Awareness,33935.0,0.08,2.95,28.4
CMP0391,2023-11-27,2022-03-18,Affiliate,1266.36,5665,611,17609.37,1.4,0.28,20029,0.3,4.56,Adults,West,Awareness,26502.59,0.05,1.7,28.11
CMP0428,2022-03-17,2022-12-03,Email,8525.41,6968,2075,5719.71,4.91,0.32,14994,0.89,2.77,Seniors,West,Awareness,24378.25,0.01,2.55,19.8
CMP0181,2022-06-28,2022-11-25,Social Media,807.96,335,228,15010.11,3.86,0.11,39423,0.17,4.38,Adults,East,Retention,25899.02,0.13,1.53,47.87
CMP0327,2023-10-23,2022-06-25,Search,417.76,1208,4617,2280.25,0.12,0.48,95216,0.13,4.24,Teens,North,Awareness,31833.95,0.1,3.0,7.36
,2022-10-26,2023-09-10,Affiliate,2055.4,1896,1211,2176.57,4.21,0.17,13137,0.22,3.7,Adults,North,Awareness,5079.98,0.05,2.68,39.41
CMP0335,2022-05-13,2022-05-06,Search,3103.45,3573,218,10472.39,1.04,0.19,87805,0.75,3.11,Teens,East,Retention,29784.24,0.05,1.96,46.45
CMP0162,2023-08-10,2023-08-22,Search,702.72,5385,1846,1197.35,1.72,0.27,50946,0.48,4.48,Seniors,North,Conversion,24811.56,0.12,1.66,39.71
CMP0302,2022-09-02,2023-09-19,Email,6448.98,7495,3216,8958.19,0.68,0.03,46888,0.37,9.74,Adults,West,Awareness,19095.14,0.03,2.8,10.66
CMP0493,2022-03-20,2023-08-21,Social Media,4427.79,9682,220,15919.58,0.15,0.1,91253,0.63,5.43,Teens,West,Awareness,28039.25,0.06,2.07,44.11
CMP0452,2022-05-23,2022-07-06,Email,4180.67,5629,3748,17844.74,2.57,0.41,14039,0.18,2.25,Teens,West,Conversion,18803.18,0.02,2.69,18.55
CMP0206,2023-10-11,2022-07-03,Search,1538.87,2311,3633,5468.24,1.5,0.4,16452,0.66,3.12,Seniors,North,Retention,7811.69,0.16,1.42,15.8
CMP0078,2022-04-21,2022-07-11,Email,4434.11,2741,282,2001.12,1.86,0.08,35835,0.34,4.18,Teens,East,Awareness,4205.58,0.2,1.39,47.39
CMP0016,2022-07-24,2022-03-24,Affiliate,3962.64,3328,1736,12797.76,0.93,0.3,59208,0.79,2.7,Adults,North,Awareness,7008.17,0.06,2.92,27.49
CMP0327,2023-05-17,2023-02-15,Social Media,3898.06,1026,3589,5664.24,4.05,0.04,90766,0.68,7.68,Teens,South,Awareness,33125.19,0.1,2.53,25.0
CMP0096,2023-06-04,2022-06-10,Search,2263.81,5922,2791,957.24,0.95,0.05,88379,0.8,8.12,Teens,West,Awareness,37660.83,0.09,1.66,16.28
CMP0147,2023-12-31,2022-02-25,Email,1034.93,3021,511,3058.36,2.63,0.4,28376,0.25,8.22,Seniors,North,Awareness,33950.88,0.11,2.69,28.53
CMP0002,2023-05-17,2023-08-26,Affiliate,2681.01,3927,3835,18797.94,2.4,0.24,59192,0.22,9.24,Adults,South,Retention,1374.57,0.08,0.35,27.28
CMP0010,2022-06-02,2023-09-29,Social Media,6705.97,7435,3954,17563.99,4.61,0.46,88197,0.67,8.73,Adults,North,Awareness,26982.6,0.04,1.22,20.86
CMP0434,2023-07-14,2023-05-19,Email,821.94,8412,1883,16677.54,4.94,0.24,95668,0.84,6.23,Adults,West,Awareness,1633.67,0.06,1.05,20.19
CMP0125,2023-02-08,2022-08-31,Email,3885.01,1065,1119,7119.73,4.54,0.41,19367,0.74,5.49,Seniors,North,Conversion,4163.6,0.16,2.66,17.17
CMP0081,2023-01-05,2023-09-07,Search,5192.32,4313,2237,14433.19,3.69,0.32,78413,0.85,8.21,Seniors,East,Conversion,4556.28,0.12,1.46,37.82
CMP0485,2022-05-12,2023-06-09,Affiliate,9635.2,3819,3074,19161.79,2.21,0.22,5965,0.11,9.69,Adults,North,Retention,6179.06,0.02,1.46,44.69
CMP0140,2022-11-12,2022-07-22,Social Media,8453.87,4013,3161,11567.83,0.74,0.28,38211,0.24,1.27,Seniors,South,Awareness,2864.41,0.05,0.42,31.92
CMP0326,2022-08-29,2022-11-22,Email,9174.47,3279,1359,6995.38,4.36,0.47,16254,0.59,4.24,Teens,West,Conversion,4116.34,0.09,1.86,29.2
CMP0150,2023-09-01,2022-06-21,Social Media,8218.02,3470,4860,16086.92,3.61,0.05,26887,0.44,7.01,Teens,North,Awareness,36489.22,0.13,1.46,38.55
CMP0288,2023-04-25,2022-03-18,Affiliate,5932.23,6918,18,8891.58,0.75,0.27,95544,0.71,4.22,Teens,South,Awareness,25065.89,0.16,0.55,30.98
CMP0361,2023-05-09,2022-04-15,Search,8621.79,6006,3509,11758.2,0.53,0.04,56079,0.15,7.87,Seniors,South,Awareness,47799.71,0.12,2.47,18.91
,2023-05-20,2022-01-01,Search,5695.95,5238,4297,11053.62,3.4,0.28,27277,0.6,8.13,Adults,West,Conversion,28465.44,0.18,1.85,24.55
CMP0129,2022-07-21,2023-02-12,Search,3641.71,3191,1123,4739.65,4.54,0.31,61477,0.84,7.15,Adults,North,Retention,48510.08,0.16,2.82,23.34
CMP0438,2023-12-21,2023-07-29,Social Media,3786.19,9063,3501,513.01,1.15,0.41,99858,0.28,2.43,Seniors,North,Retention,15715.15,0.1,1.57,23.76
CMP0239,2022-05-20,2023-03-17,Social Media,5698.07,4756,3486,19977.3,2.12,0.4,44995,0.64,9.39,Adults,East,Awareness,22131.94,0.15,1.92,32.14
CMP0058,2023-05-05,2023-06-11,Email,8113.45,3677,4597,8628.22,4.83,0.01,55868,0.38,3.95,Adults,West,Awareness,32229.63,0.04,1.12,28.94
CMP0198,2022-03-22,2022-09-27,Affiliate,1423.16,6397,686,6034.42,4.74,0.04,34333,0.4,9.8,Teens,West,Conversion,31419.12,0.08,1.63,6.91
CMP0211,2023-01-16,2022-11-08,Affiliate,488.73,1638,2782,15434.69,3.52,0.35,49680,0.51,4.17,Adults,South,Awareness,1144.69,0.01,1.1,9.18
CMP0402,2022-06-04,2022-11-14,Affiliate,7916.73,2967,1393,12054.23,2.42,0.1,41630,0.34,2.45,Adults,South,Awareness,25592.73,0.15,0.39,5.14
CMP0390,2023-09-19,2022-01-22,Social Media,6511.16,3649,2252,17668.97,1.93,0.27,48965,0.87,3.6,Seniors,West,Awareness,22657.76,0.19,0.33,45.25
CMP0045,2023-07-07,2023-03-25,Search,8230.97,6627,508,15731.47,2.02,0.12,47508,0.13,8.33,Adults,South,Awareness,11412.75,0.08,1.09,22.64
CMP0097,2023-11-21,2022-02-18,Affiliate,9769.1,9095,1650,5994.5,2.57,0.42,87994,0.69,3.77,Teens,East,Awareness,36910.21,0.07,0.37,26.1
CMP0279,2023-01-02,2023-01-03,Email,2588.8,4876,1864,12048.76,3.47,0.34,54677,0.16,6.38,Teens,South,Conversion,39449.47,0.06,0.66,5.89
CMP0023,2023-11-19,2023-11-08,Social Media,2023.49,278,4259,10302.69,2.6,0.22,6041,0.78,7.26,Adults,South,Retention,30949.82,0.01,0.59,23.29
CMP0410,2022-04-11,2023-05-15,Search,3475.69,8906,1079,19124.13,1.23,0.12,65946,0.48,3.74,Teens,South,Conversion,21120.32,0.07,2.25,35.42
CMP0461,2023-07-15,2023-04-05,Affiliate,8791.83,1854,4286,5171.62,3.79,0.33,21694,0.28,6.97,Seniors,South,Awareness,17920.45,0.01,1.43,16.5
CMP0391,2023-10-25,2022-12-17,Search,238.24,7795,1605,6034.77,2.32,0.18,99629,0.49,2.39,Adults,East,Conversion,8096.89,0.12,0.27,33.96
CMP0335,2022-09-12,2023-07-18,Email,204.27,8338,3837,18448.35,2.91,0.3,44922,0.86,6.67,Seniors,South,Retention,32221.61,0.14,0.75,8.61
CMP0044,2022-11-18,2022-02-16,Affiliate,2246.19,8115,4331,9427.31,3.9,0.34,19499,0.23,6.89,Adults,South,Awareness,38706.36,0.08,0.29,29.09
CMP0027,2022-06-21,2022-02-16,Affiliate,3821.57,6801,3113,9416.46,1.98,0.08,57880,0.58,1.29,Teens,North,Awareness,7277.55,0.09,0.73,48.86
CMP0282,2022-08-25,2022-01-04,Search,3093.23,6426,356,17430.07,4.66,0.03,14334,0.48,3.65,Seniors,North,Conversion,19514.66,0.07,2.02,47.89
CMP0097,2022-02-25,2022-06-11,Social Media,8266.69,6597,2232,6272.99,2.6,0.25,72968,0.66,1.05,Seniors,East,Awareness,21722.98,0.06,2.41,41.74
CMP0463,2022-07-14,2022-08-23,Search,6928.25,2634,838,14089.5,3.55,0.09,7731,0.24,8.13,Teens,West,Conversion,36014.85,0.07,2.52,26.24
,2022-11-07,2023-05-28,Email,8394.55,8507,1639,14569.7,3.8,0.05,94182,0.58,5.02,Teens,South,Retention,5462.67,0.12,0.56,5.82
CMP0109,2022-06-24,2023-05-23,Search,3899.23,3039,3211,9126.77,1.88,0.05,8395,0.78,4.84,Seniors,West,Awareness,13366.95,0.12,2.12,31.02
CMP0055,2023-09-06,2023-03-23,Search,5998.52,5865,1696,7012.23,1.36,0.35,83490,0.12,5.11,Teens,South,Retention,32684.01,0.15,0.43,9.2
CMP0192,2022-07-24,2022-05-31,Affiliate,5203.01,2999,4357,15059.78,4.62,0.45,77380,0.74,4.64,Seniors,East,Awareness,48242.37,0.04,2.88,14.48
CMP0219,2023-10-18,2023-09-03,Social Media,4799.79,2976,1485,5490.51,1.64,0.47,60597,0.48,2.48,Teens,South,Conversion,37989.91,0.19,1.28,31.97
CMP0185,2022-02-16,2023-12-31,Social Media,2952.22,9528,1454,16476.54,0.64,0.47,94738,0.25,6.96,Adults,North,Awareness,36676.03,0.11,0.2,22.52
CMP0069,2022-05-01,2022-11-06,Social Media,7121.28,1107,2708,8620.02,2.53,0.34,23133,0.59,9.26,Seniors,South,Conversion,12149.45,0.17,0.49,10.46
CMP0317,2023-08-10,2023-09-12,Social Media,5287.89,4929,3438,858.36,4.14,0.46,61329,0.34,9.88,Adults,East,Conversion,17022.15,0.02,2.53,14.32
CMP0130,2022-05-25,2023-07-25,Search,878.17,6564,3916,11600.79,1.48,0.07,22437,0.89,8.17,Seniors,West,Conversion,14970.86,0.08,1.09,19.38
CMP0055,2023-11-09,2023-12-13,Affiliate,105.17,8157,633,4291.15,2.52,0.3,13051,0.32,4.5,Adults,North,Conversion,37568.05,0.15,0.16,43.81
CMP0378,2022-10-12,2022-03-05,Affiliate,301.16,2259,167,9598.02,1.87,0.38,66774,0.67,6.06,Teens,East,Retention,2382.31,0.03,1.92,46.95
CMP0097,2023-12-06,2022-11-03,Social Media,851.91,3284,578,16262.54,0.22,0.47,78261,0.5,1.11,Seniors,East,Conversion,21464.48,0.04,2.91,49.68
CMP0336,2023-01-15,2022-03-18,Search,3772.45,8665,4064,4205.25,0.77,0.17,3038,0.42,4.2,Teens,East,Retention,38852.87,0.12,0.2,43.53
CMP0087,2023-01-10,2023-04-05,Social Media,3126.09,1386,3626,4558.2,4.01,0.3,91792,0.52,7.04,Adults,East,Retention,8061.67,0.1,2.14,48.47
CMP0294,2023-12-03,2023-11-05,Social Media,1650.76,8659,3914,9740.0,4.68,0.21,11070,0.34,9.05,Seniors,North,Awareness,47203.41,0.09,1.83,28.42
CMP0119,2023-01-07,2023-05-17,Affiliate,5202.95,4573,4114,9791.77,0.12,0.27,57806,0.47,1.99,Seniors,South,Conversion,45537.14,0.04,0.12,27.97
CMP0208,2022-06-16,2022-07-12,Affiliate,9704.8,5020,4614,9346.56,4.32,0.26,51919,0.4,1.83,Adults,West,Awareness,48566.08,0.01,1.68,22.66
CMP0334,2023-03-24,2022-01-10,Social Media,1690.9,4025,4649,14042.61,3.65,0.43,69484,0.62,2.39,Seniors,South,Retention,27652.74,0.01,0.56,18.55
CMP0413,2022-06-27,2022-08-20,Search,2580.86,4869,2646,5747.41,3.46,0.41,85399,0.68,2.3,Seniors,East,Awareness,8135.84,0.13,2.42,34.5
CMP0154,2022-04-02,2022-04-29,Social Media,4674.82,3216,2049,5580.29,2.21,0.2,4070,0.71,8.06,Adults,North,Conversion,38406.57,0.09,1.05,40.87
CMP0035,2022-07-05,2023-03-28,Affiliate,6444.32,1394,2870,936.04,1.72,0.15,91027,0.73,7.4,Seniors,North,Conversion,42325.35,0.16,0.73,48.72
CMP0079,2023-10-04,2023-08-13,Affiliate,6042.47,4076,4200,7943.83,2.11,0.43,72433,0.38,9.14,Seniors,West,Awareness,4857.68,0.07,1.22,33.53
CMP0067,2023-05-18,2022-11-30,Search,5259.87,6965,1310,4317.58,3.05,0.48,2468,0.59,3.65,Teens,South,Retention,22743.61,0.01,2.39,40.06
CMP0343,2023-05-30,2022-06-06,Social Media,7398.96,6490,2979,12036.17,4.74,0.02,41202,0.51,7.12,Seniors,East,Retention,30650.14,0.11,0.84,18.78
CMP0413,2023-01-28,2022-11-13,Social Media,8474.86,273,3042,4032.83,1.11,0.26,84634,0.61,4.28,Adults,East,Awareness,33639.85,0.1,1.65,19.48
CMP0034,2023-10-26,2022-05-05,Email,9989.77,7425,4222,17943.36,4.87,0.39,7908,0.38,2.24,Adults,West,Awareness,25013.21,0.05,2.1,6.44
CMP0097,2022-06-16,2022-09-12,Social Media,4708.55,7918,1489,17055.78,1.24,0.49,97398,0.25,8.07,Teens,East,Awareness,3427.96,0.2,0.97,28.27
CMP0169,2023-11-17,2023-03-26,Search,9950.07,5081,4465,15420.81,4.24,0.27,25538,0.68,6.63,Teens,North,Awareness,29963.29,0.03,1.96,33.9
CMP0169,2023-12-05,2022-02-16,Affiliate,7331.94,3934,3964,16266.22,3.33,0.36,87532,0.4,7.33,Seniors,South,Conversion,5496.29,0.08,2.86,25.26
CMP0151,2023-02-01,2022-11-18,Email,6607.68,2529,2382,19211.87,3.75,0.47,23892,0.69,2.47,Teens,East,Conversion,4638.92,0.11,1.68,19.16
CMP0071,2022-11-07,2022-06-26,Search,6432.86,6667,1953,6736.27,4.17,0.19,71204,0.67,6.81,Teens,South,Retention,5143.3,0.08,0.61,40.81
CMP0003,2023-12-05,2022-12-15,Search,9116.37,8105,83,19607.25,0.16,0.44,71284,0.89,3.78,Teens,North,Conversion,47324.23,0.08,1.95,33.92
CMP0314,2022-12-31,2023-02-08,Email,9484.55,7889,3913,17865.19,3.65,0.14,49399,0.39,3.26,Seniors,East,Awareness,34755.65,0.18,2.94,48.43
CMP0032,2023-11-15,2023-06-02,Social Media,1867.08,7562,1452,7556.9,4.98,0.37,96523,0.65,6.85,Adults,South,Retention,31259.2,0.09,2.3,22.52
CMP0287,2022-06-20,2022-03-01,Email,4984.9,8984,3999,17349.44,2.52,0.48,88945,0.65,1.22,Adults,East,Conversion,36960.17,0.1,0.75,46.43
CMP0082,2022-05-13,2022-04-07,Search,9420.35,973,4912,17997.44,2.76,0.33,47965,0.85,9.14,Teens,East,Awareness,12850.29,0.1,1.18,47.45
CMP0043,2022-11-25,2022-09-18,Social Media,3882.92,3196,3904,1203.72,0.62,0.19,5703,0.5,2.46,Teens,North,Conversion,16393.0,0.12,0.38,40.43
CMP0391,2022-04-10,2023-04-21,Affiliate,2403.5,9049,3823,17581.27,1.77,0.05,83988,0.63,4.77,Adults,East,Retention,45251.92,0.08,1.54,32.58
CMP0105,2023-08-15,2023-07-01,Email,1116.27,3724,1296,8948.27,3.1,0.11,46186,0.7,5.89,Teens,North,Awareness,33228.76,0.19,1.04,31.99
CMP0001,2023-07-04,2022-02-08,Search,6012.45,5653,560,16321.21,0.69,0.37,14417,0.89,8.51,Adults,North,Conversion,41818.22,0.03,1.71,48.57
CMP0061,2022-09-04,2022-10-28,Social Media,7032.7,1665,2461,2667.7,1.73,0.49,99724,0.47,3.01,Teens,East,Conversion,47347.29,0.06,0.54,24.93
CMP0270,2022-05-28,2022-06-21,Search,2035.93,3216,2161,3857.65,1.8,0.43,81135,0.31,9.31,Seniors,South,Awareness,23060.26,0.19,2.95,26.56
CMP0180,2023-09-18,2023-06-20,Social Media,6769.02,8600,3521,19586.13,4.08,0.4,83944,0.58,3.67,Seniors,North,Awareness,29492.07,0.06,1.16,46.86
CMP0224,2023-02-24,2022-10-01,Social Media,9006.23,8445,1897,8615.52,2.73,0.02,51642,0.45,5.84,Seniors,North,Conversion,16035.77,0.17,1.59,46.1
CMP0006,2023-10-05,2022-03-22,Email,2511.44,9258,2200,16069.88,2.82,0.37,25135,0.18,2.52,Adults,North,Awareness,42004.78,0.14,3.0,18.59
CMP0103,2023-12-05,2022-02-23,Affiliate,1307.8,1263,2771,15129.76,1.48,0.42,21416,0.46,6.6,Seniors,East,Awareness,23250.12,0.17,1.08,39.77
CMP0010,2023-03-16,2022-07-15,Social Media,8370.7,2916,4312,15827.96,1.64,0.17,91141,0.66,2.41,Seniors,South,Awareness,36206.84,0.14,1.18,29.09
CMP0071,2022-08-19,2023-02-20,Search,9172.82,8676,2603,15410.14,2.31,0.5,5478,0.47,1.76,Seniors,South,Awareness,28731.98,0.09,2.43,36.71
CMP0090,2022-05-10,2023-08-10,Social Media,2227.13,2895,833,18322.21,4.1,0.03,29756,0.56,5.42,Teens,South,Conversion,27014.5,0.2,0.31,29.31
CMP0226,2023-09-16,2023-11-08,Affiliate,7241.67,1156,1116,12055.44,1.65,0.2,48012,0.67,7.28,Teens,East,Conversion,8706.06,0.01,0.86,21.9
CMP0158,2023-11-26,2022-10-06,Search,5950.1,7445,2229,8796.37,1.68,0.11,92731,0.51,2.68,Teens,West,Retention,36443.92,0.11,1.52,13.55
,2022-03-11,2023-11-05,Social Media,2468.04,9961,3779,18541.98,2.89,0.49,7171,0.18,1.49,Teens,North,Retention,3568.74,0.07,1.77,19.49
CMP0405,2023-12-04,2023-10-15,Social Media,8254.21,4176,371,7460.58,4.21,0.34,42568,0.65,1.38,Teens,East,Awareness,39157.93,0.12,2.5,8.75
CMP0126,2023-01-14,2023-03-18,Email,4757.33,3874,4147,12798.63,2.57,0.21,44325,0.26,1.01,Teens,West,Awareness,46175.14,0.19,2.28,17.01
CMP0444,2022-01-19,2022-02-25,Affiliate,7033.31,1559,1773,17176.75,0.73,0.49,44022,0.67,3.1,Teens,South,Retention,40179.2,0.19,2.19,25.37
CMP0209,2023-11-01,2023-07-20,Social Media,3084.09,8233,4605,18362.34,4.59,0.04,46152,0.35,8.8,Seniors,East,Conversion,10385.16,0.07,1.22,27.34
CMP0097,2022-01-17,2023-09-13,Affiliate,8176.24,105,4237,19013.89,2.41,0.12,87722,0.53,5.07,Seniors,South,Conversion,15989.41,0.19,2.92,42.92
CMP0074,2023-02-27,2023-07-03,Social Media,2716.43,4886,2967,13368.69,3.89,0.22,41831,0.15,9.31,Teens,East,Awareness,11301.45,0.2,2.51,8.0
CMP0115,2022-11-16,2022-02-23,Search,3711.39,7038,2482,14543.91,0.31,0.07,11895,0.33,3.24,Adults,West,Conversion,12344.8,0.1,1.47,7.6
CMP0191,2022-11-03,2022-10-11,Affiliate,3975.55,9933,1086,10201.65,4.2,0.5,53138,0.84,9.85,Teens,West,Conversion,40889.39,0.04,1.09,18.22
CMP0495,2022-01-27,2023-07-06,Search,2143.63,8268,1430,6055.4,0.39,0.29,55143,0.52,8.42,Seniors,East,Awareness,4095.49,0.19,0.11,7.27
CMP0170,2023-11-07,2022-12-06,Affiliate,8756.26,8209,473,815.5,4.84,0.09,44609,0.83,8.05,Seniors,West,Retention,23999.21,0.18,1.22,5.81
CMP0307,2023-11-13,2023-09-01,Search,1223.53,3929,1388,4829.79,4.46,0.13,30020,0.85,6.36,Adults,South,Conversion,30168.93,0.13,0.26,26.69
CMP0448,2023-09-21,2023-04-21,Social Media,5674.98,7134,2250,19609.21,1.41,0.2,26438,0.32,2.76,Seniors,North,Retention,47514.46,0.02,0.98,29.93
CMP0204,2023-03-29,2022-02-07,Search,8160.09,5450,4099,16224.45,1.2,0.37,43490,0.82,9.56,Adults,North,Awareness,32962.48,0.08,0.67,16.22
CMP0056,2023-03-03,2022-12-05,Search,5850.96,5620,2444,9841.2,3.94,0.16,54831,0.63,8.29,Seniors,North,Conversion,35531.44,0.04,1.05,47.53
CMP0208,2023-01-12,2023-03-26,Social Media,3336.28,6970,4762,7200.03,0.84,0.16,81938,0.54,8.49,Adults,West,Conversion,27702.25,0.05,0.28,36.67
CMP0041,2023-06-15,2022-09-10,Affiliate,7835.42,4980,1805,1754.72,4.35,0.32,61678,0.42,8.98,Seniors,North,Retention,19142.78,0.14,2.35,8.51
CMP0032,2023-07-30,2023-04-08,Search,5041.86,8908,3906,697.67,0.26,0.03,54382,0.3,3.32,Teens,South,Retention,18315.55,0.08,0.36,48.01
CMP0015,2022-06-30,2022-08-16,Email,1713.83,9177,804,15223.68,3.29,0.36,21153,0.42,8.83,Adults,North,Awareness,35464.28,0.07,2.18,32.75
CMP0062,2022-12-24,2022-02-19,Email,3236.95,2170,3077,19718.68,1.37,0.28,78033,0.62,5.41,Seniors,West,Retention,19092.87,0.1,2.81,11.63
CMP0155,2023-04-21,2023-02-18,Search,5960.2,7050,3297,5449.66,4.23,0.22,41474,0.39,6.88,Teens,West,Awareness,33854.11,0.04,1.52,8.97
CMP0284,2022-04-08,2022-10-30,Search,6621.89,260,1309,5853.47,1.95,0.2,62587,0.38,9.65,Seniors,East,Conversion,27798.14,0.09,2.38,10.26
CMP0209,2022-07-31,2023-03-06,Search,5526.51,9509,4213,18726.16,2.22,0.12,2891,0.54,9.09,Seniors,North,Awareness,28210.95,0.19,2.84,28.08
,2023-05-29,2022-10-22,Affiliate,2792.89,4278,4361,12240.21,0.81,0.13,86150,0.14,3.25,Teens,West,Conversion,16964.22,0.16,1.66,26.75
CMP0494,2022-03-12,2022-01-05,Social Media,5978.15,267,2447,3889.32,3.17,0.25,76265,0.59,7.6,Adults,East,Retention,10809.19,0.02,0.87,44.26
CMP0187,2022-04-30,2022-02-14,Email,3391.27,4012,734,1390.89,2.41,0.11,61628,0.33,8.46,Teens,West,Conversion,2628.1,0.09,0.16,11.98
CMP0498,2023-05-18,2022-04-30,Email,2326.72,2802,1242,11489.73,0.14,0.29,37840,0.49,4.97,Teens,East,Awareness,14039.49,0.17,1.36,16.55
CMP0442,2023-06-15,2023-01-25,Affiliate,9460.73,2702,3092,9324.87,3.68,0.33,14114,0.76,1.96,Seniors,West,Retention,28749.12,0.06,0.55,40.05
CMP0130,2022-02-05,2022-10-30,Search,3217.25,4539,3227,8925.84,0.73,0.23,33670,0.73,3.83,Adults,North,Awareness,41698.37,0.17,2.58,26.9
CMP0127,2022-05-26,2023-04-18,Search,3422.64,4207,3116,19400.65,2.68,0.06,87768,0.33,7.61,Seniors,East,Awareness,40273.58,0.12,2.4,33.11
CMP0292,2023-09-25,2023-08-24,Social Media,8978.09,3705,1600,5626.11,2.74,0.47,90417,0.14,6.28,Teens,North,Awareness,38525.38,0.01,2.23,23.59
CMP0114,2022-11-19,2023-07-06,Social Media,1512.66,9845,549,10015.82,1.57,0.42,3756,0.4,7.94,Seniors,East,Awareness,9542.18,0.18,0.37,23.75
CMP0199,2022-09-18,2022-04-06,Email,5887.49,549,118,4660.21,1.22,0.48,31883,0.19,9.07,Seniors,South,Conversion,34380.22,0.18,1.98,49.02
CMP0013,2023-01-12,2023-12-08,Social Media,7858.74,4769,2081,6774.89,1.63,0.19,62341,0.45,3.93,Seniors,West,Awareness,12295.93,0.17,1.0,47.17
CMP0271,2022-04-13,2023-04-07,Email,2809.29,4127,1706,15434.92,2.05,0.03,74842,0.76,7.19,Teens,North,Awareness,17177.46,0.11,1.51,35.03
CMP0089,2023-01-03,2022-05-30,Affiliate,8456.4,6834,4604,4347.36,4.68,0.22,85502,0.36,1.87,Teens,North,Conversion,37322.67,0.15,2.92,16.8
CMP0215,2022-05-19,2023-07-16,Search,7719.52,2637,3047,13691.45,3.38,0.24,48142,0.75,6.98,Seniors,West,Awareness,15702.14,0.03,0.37,40.56
CMP0444,2022-06-02,2023-09-01,Search,4912.33,2809,2429,3028.07,4.83,0.36,60987,0.88,1.32,Adults,East,Retention,31714.72,0.17,2.0,29.76
CMP0278,2023-04-11,2023-01-03,Email,1275.29,3057,1198,4216.17,0.52,0.37,81738,0.64,3.27,Adults,South,Retention,34143.12,0.19,2.79,33.4
CMP0447,2023-06-08,2022-12-06,Search,9704.06,2764,59,950.32,0.32,0.22,92461,0.78,5.03,Teens,West,Awareness,48320.21,0.07,0.25,32.48
CMP0474,2023-08-26,2023-03-13,Affiliate,6279.88,1889,3704,12794.06,0.39,0.49,23399,0.77,8.61,Teens,West,Conversion,8842.61,0.06,1.9,6.58
CMP0481,2022-09-02,2023-04-22,Social Media,5219.27,4202,3606,19811.25,4.31,0.07,53085,0.12,2.34,Teens,South,Conversion,9757.07,0.06,1.81,12.51
CMP0203,2023-12-28,2023-10-15,Affiliate,8865.95,3334,80,13301.27,4.19,0.45,27788,0.63,8.02,Adults,East,Awareness,23508.7,0.07,1.82,22.79
CMP0074,2022-05-09,2022-12-26,Search,4271.43,418,1964,18504.76,2.25,0.39,46676,0.72,6.08,Adults,West,Conversion,26771.55,0.02,0.9,7.8
CMP0025,2023-07-14,2023-12-19,Affiliate,5680.05,2277,501,10764.95,2.23,0.27,13396,0.46,5.11,Adults,West,Retention,19878.33,0.16,2.19,36.4
